"Estimate","Std. Error","t value","Pr(>|t|)","rhs"
-3.13021381709609,0.154199220709426,-20.2998030904105,5.88283034442831e-57,"(Intercept)"
1.5814300506098,0.147007502718276,10.7574785053008,8.10212768424779e-23,"ns(age_0, 3)1"
5.29687876554486,0.328137068633513,16.1422748962897,6.87554626331124e-42,"ns(age_0, 3)2"
-1.10079876893699,0.16959797279814,-6.49063636065504,3.87323089271525e-10,"ns(age_0, 3)3"
0.0238358155026112,0.00950717906445747,2.50713858874513,0.012737859160717,"yrs.edu_0"
0.23031702127437,0.0263277392790124,8.74807437256763,2.06786055080388e-16,"parity_0"
-0.000402329515573281,0.101700285396719,-0.00395603133269341,0.996846368933598,"urban_0"
0.0750615535976895,0.0307795518294124,2.43868247379619,0.0153624950334309,"wealthquintile_0"
