"Estimate","Std. Error","t value","Pr(>|t|)","rhs"
-3.73013471051339,0.173885724176349,-21.451644338154,2.23591202414853e-76,"(Intercept)"
-0.465920007300551,0.269404455480511,-1.72944432737586,0.0842388250589653,"ns(age, knots = c(25, 40))1"
2.34197967117416,0.378856839514118,6.18170091419686,1.16531686740361e-09,"ns(age, knots = c(25, 40))2"
-2.56282691469511,0.275840049606062,-9.2909891741797,2.71324330981931e-19,"ns(age, knots = c(25, 40))3"
2.89602370452215,0.356445768943856,8.12472459163431,2.5246944259745e-15,"prior_userTRUE"
0.113486027270493,0.093831856928251,1.20946159423522,0.226957178173488,"edu.levelPrimary"
-0.11736017475749,0.123065838184806,-0.953637309008954,0.340647488655666,"edu.levelSecondary"
0.184887296602149,0.02504440276149,7.38237994185448,5.15807680749168e-13,"parity"
-0.10448898216505,0.130693970799092,-0.79949351547115,0.424317563443783,"urban"
0.137940179363229,0.0329942526808245,4.18073355676872,3.33432568059195e-05,"wealthquintile"
0.237678472005882,0.36771236532645,0.646370626657807,0.518284068078685,"ns(age, knots = c(25, 40))1:prior_userTRUE"
-0.447102146903915,0.930895490068371,-0.480292526576831,0.631192725901973,"ns(age, knots = c(25, 40))2:prior_userTRUE"
1.9304620493784,0.443085583551777,4.3568604374437,1.54950671969525e-05,"ns(age, knots = c(25, 40))3:prior_userTRUE"
