"wt","age","afb"
0.482757,43,16
0.482757,15,Inf
0.482757,43,16
0.482757,32,27
0.482757,36,20
0.482757,30,19
0.482757,25,16
0.482757,17,17
0.732878,40,21
0.732878,21,16
0.732878,35,18
0.732878,36,17
0.732878,19,Inf
0.732878,30,20
0.732878,26,14
0.732878,33,20
0.732878,35,21
0.732878,28,22
0.732878,30,19
0.732878,30,20
0.732878,29,28
0.732878,20,Inf
0.732878,22,17
0.732878,29,18
0.732878,41,15
0.732878,16,Inf
0.732878,38,15
0.732878,40,20
0.732878,18,Inf
1.17365,30,16
1.17365,22,16
1.17365,16,Inf
1.17365,47,22
1.17365,31,21
1.17365,23,14
1.17365,36,14
1.17365,47,21
1.17365,24,17
1.17365,22,16
1.17365,21,Inf
1.17365,18,15
1.17365,17,13
1.17365,17,14
1.17365,27,16
1.17365,25,14
1.17365,22,18
1.17365,30,14
1.17365,45,19
1.17365,28,15
1.17365,15,Inf
1.17365,33,12
1.17365,21,17
1.17365,22,13
1.17365,32,14
1.17365,38,15
1.17365,19,16
1.545102,25,17
1.545102,26,21
1.545102,17,15
1.545102,30,19
1.545102,30,17
1.545102,25,23
1.545102,44,23
1.545102,18,17
1.545102,30,19
1.545102,25,21
1.545102,26,21
1.545102,29,20
1.545102,19,Inf
1.545102,25,19
1.545102,26,21
1.545102,20,17
1.545102,40,20
1.545102,32,16
1.545102,22,Inf
1.545102,40,14
1.545102,35,14
1.545102,49,28
1.384395,30,17
1.384395,17,Inf
1.384395,34,17
1.384395,32,15
1.384395,46,15
1.384395,16,Inf
1.384395,35,18
1.384395,30,22
1.384395,28,18
1.384395,44,22
1.384395,20,16
1.384395,20,18
1.384395,37,17
1.384395,27,17
1.384395,29,17
1.384395,20,17
1.384395,20,20
1.384395,30,16
1.384395,35,18
1.384395,15,Inf
1.384395,35,17
1.384395,48,23
1.384395,46,23
1.384395,16,Inf
1.384395,28,21
1.384395,16,Inf
1.384395,43,18
1.384395,35,24
1.384395,18,17
1.384395,26,24
1.384395,42,14
1.384395,30,23
1.384395,18,Inf
1.060361,20,19
1.060361,44,25
1.060361,36,21
1.060361,30,15
1.060361,35,15
1.060361,38,23
1.060361,36,22
1.060361,38,23
1.060361,35,13
1.060361,46,16
1.060361,28,18
1.060361,20,18
1.060361,18,16
1.060361,20,14
1.060361,16,Inf
1.060361,27,19
1.060361,32,15
1.060361,45,18
1.060361,29,14
0.777627,45,18
0.777627,15,Inf
0.777627,22,17
0.777627,26,11
0.777627,25,16
0.777627,28,15
0.777627,18,16
0.777627,30,15
0.777627,42,18
0.777627,18,18
0.777627,17,Inf
0.777627,25,14
0.777627,40,19
0.777627,27,16
0.777627,20,17
0.777627,37,23
0.777627,17,Inf
0.777627,35,20
0.777627,30,15
0.777627,20,18
0.777627,26,25
0.777627,22,Inf
0.777627,28,Inf
0.777627,23,Inf
0.777627,20,18
0.730482,25,14
0.730482,45,24
0.730482,28,15
0.730482,40,28
0.730482,26,Inf
0.730482,32,14
0.730482,25,13
0.730482,49,17
0.730482,34,22
0.730482,29,15
0.730482,30,19
0.730482,16,Inf
0.730482,49,24
0.730482,21,19
0.730482,34,15
0.730482,35,19
0.730482,30,17
0.730482,40,20
0.730482,16,Inf
0.730482,26,14
0.730482,45,15
0.730482,18,Inf
0.730482,20,18
0.730482,25,16
0.730482,26,17
0.730482,20,18
0.730482,37,17
0.730482,36,15
1.090742,40,20
1.090742,36,24
1.090742,40,23
1.090742,29,17
1.090742,29,21
1.090742,22,19
1.090742,16,Inf
1.090742,20,16
1.090742,26,18
1.090742,35,21
1.090742,40,23
1.090742,35,13
1.090742,30,16
1.090742,30,19
1.090742,48,25
1.090742,30,25
1.090742,26,16
1.090742,25,14
1.090742,22,19
1.391108,38,14
1.391108,35,13
1.391108,17,14
1.391108,40,15
1.391108,37,15
1.391108,30,12
1.391108,24,16
1.391108,17,Inf
1.391108,33,20
1.391108,32,19
1.391108,33,21
1.391108,35,25
1.391108,20,13
1.391108,34,15
1.391108,30,14
1.391108,17,17
1.391108,27,20
1.391108,27,15
0.766176,18,16
0.766176,36,16
0.766176,17,Inf
0.766176,22,15
0.766176,30,23
0.766176,21,Inf
0.766176,35,20
0.766176,25,19
0.766176,20,18
0.766176,45,22
0.766176,31,30
0.766176,30,18
0.766176,26,14
0.766176,17,Inf
0.766176,28,18
0.766176,20,16
0.766176,15,Inf
0.766176,22,17
0.766176,21,18
0.766176,30,21
0.766176,20,18
0.766176,23,17
0.766176,48,17
0.766176,43,20
0.766176,22,Inf
0.766176,25,17
0.766176,18,17
0.766176,22,15
0.766176,33,14
0.766176,17,Inf
0.766176,31,24
0.766176,40,20
0.766176,35,18
0.766176,39,24
0.766176,27,21
0.766176,22,Inf
0.766176,18,18
0.197192,41,28
0.197192,27,19
0.197192,24,18
0.197192,16,Inf
0.197192,22,21
0.197192,30,22
0.197192,40,23
0.197192,33,20
0.197192,45,17
0.197192,17,Inf
0.197192,31,19
0.197192,35,15
0.197192,17,Inf
0.197192,33,24
0.197192,30,19
0.197192,30,19
0.197192,28,18
0.197192,17,17
0.197192,18,17
0.197192,24,21
0.197192,24,18
0.197192,17,Inf
0.197192,25,22
0.197192,22,15
0.197192,24,Inf
0.998038,40,20
0.998038,26,17
0.998038,30,21
0.998038,23,19
0.998038,20,20
0.998038,33,16
0.998038,17,Inf
0.998038,17,17
0.998038,23,18
0.998038,28,18
0.998038,24,19
0.998038,27,25
0.998038,19,17
0.998038,39,22
0.998038,17,17
0.998038,22,20
0.998038,20,17
0.998038,27,20
0.998038,18,Inf
0.998038,36,18
0.998038,40,23
0.998038,25,20
0.998038,30,21
0.998038,18,Inf
0.998038,36,21
0.998038,45,18
0.998038,18,Inf
0.998038,43,23
0.998038,15,15
0.998038,22,17
0.998038,28,18
0.998038,25,22
0.998038,28,18
0.998038,38,18
0.879228,46,16
0.879228,16,Inf
0.879228,23,18
0.879228,21,20
0.879228,20,17
0.879228,44,26
0.879228,17,Inf
0.879228,40,27
0.879228,18,Inf
0.879228,49,17
0.879228,39,16
0.879228,15,Inf
0.879228,21,18
0.879228,20,Inf
0.879228,35,17
0.879228,36,15
0.879228,20,Inf
0.879228,32,18
0.879228,24,19
0.879228,41,18
0.879228,34,22
0.879228,18,17
0.879228,28,15
0.879228,19,19
0.879228,22,20
0.879228,26,18
0.879228,42,30
0.879228,18,Inf
0.879228,21,Inf
0.879228,32,17
0.879228,39,21
0.879228,40,30
0.879228,27,15
0.837334,30,21
0.837334,28,19
0.837334,35,15
0.837334,20,17
0.837334,17,Inf
0.837334,30,15
0.837334,15,Inf
0.837334,28,20
0.837334,30,26
0.837334,23,19
0.837334,25,24
0.837334,41,20
0.837334,21,20
0.837334,26,21
0.837334,19,Inf
0.837334,33,16
0.837334,40,22
0.837334,16,Inf
0.837334,30,18
0.837334,30,19
0.837334,19,14
1.20657,36,18
1.20657,32,16
1.20657,30,16
1.20657,23,17
1.20657,25,18
1.20657,17,Inf
1.20657,35,18
1.20657,18,15
1.20657,25,18
1.20657,45,12
1.20657,46,18
1.20657,16,Inf
1.20657,28,17
1.20657,15,Inf
1.20657,31,15
1.20657,28,18
1.20657,30,20
1.20657,20,20
1.20657,38,17
1.20657,28,12
1.20657,15,Inf
1.20657,26,15
1.20657,45,17
1.20657,26,19
1.20657,26,14
1.20657,30,15
1.20657,16,14
1.20657,32,19
1.20657,38,15
1.20657,28,14
1.060168,32,29
1.060168,30,18
1.060168,37,16
1.060168,30,15
1.060168,27,17
1.060168,38,19
1.060168,30,17
1.060168,30,26
1.060168,30,18
1.060168,25,17
1.060168,21,15
1.060168,43,20
1.060168,26,17
1.060168,30,22
1.060168,27,21
1.060168,30,18
1.060168,30,15
1.060168,35,20
2.01085,46,19
2.01085,35,15
2.01085,40,14
2.01085,40,17
2.01085,23,16
2.01085,25,18
2.01085,20,19
2.01085,36,20
2.01085,27,18
2.01085,16,14
2.01085,26,14
2.01085,20,19
2.01085,21,15
2.01085,40,17
2.01085,18,14
2.01085,25,15
1.1688,15,Inf
1.1688,30,20
1.1688,28,25
1.1688,17,Inf
1.1688,21,14
1.1688,22,16
1.1688,20,Inf
1.1688,35,14
1.1688,45,15
1.1688,16,Inf
1.1688,16,Inf
1.1688,35,14
1.1688,26,Inf
1.1688,37,9
1.1688,30,18
1.1688,25,10
1.1688,22,17
1.1688,19,Inf
1.1688,35,17
1.1688,40,13
1.1688,37,19
1.1688,16,Inf
1.1688,35,16
1.1688,39,15
1.1688,21,17
1.1688,30,12
1.1688,18,Inf
1.1688,45,17
1.423377,17,Inf
1.423377,37,24
1.423377,43,19
1.423377,40,Inf
1.423377,39,17
1.423377,18,Inf
1.423377,35,15
1.423377,25,18
1.423377,30,15
1.423377,32,16
1.423377,35,20
1.423377,20,20
1.423377,17,15
1.423377,28,17
1.423377,44,19
1.423377,42,26
1.423377,39,25
1.423377,30,18
1.423377,45,24
1.423377,17,Inf
1.423377,36,22
1.423377,30,15
1.423377,45,15
1.423377,28,14
1.423377,44,18
1.423377,18,Inf
1.423377,42,18
1.423377,20,Inf
1.423377,25,18
1.423377,30,15
1.423377,28,21
1.423377,27,15
1.423377,20,16
0.476691,33,20
0.476691,25,23
0.476691,45,22
0.476691,20,Inf
0.476691,19,Inf
0.476691,19,Inf
0.476691,33,17
0.476691,20,16
0.476691,16,Inf
0.476691,33,21
0.476691,33,16
0.476691,16,Inf
0.476691,27,19
0.476691,39,13
0.476691,41,17
0.476691,15,Inf
0.476691,19,Inf
0.476691,40,26
0.476691,31,18
0.476691,17,17
0.476691,25,Inf
0.476691,37,20
0.476691,34,22
0.476691,16,16
0.476691,30,15
0.476691,29,19
0.476691,16,Inf
0.476691,35,24
0.476691,24,18
0.476691,35,25
1.201441,40,22
1.201441,38,20
1.201441,19,16
1.201441,45,16
1.201441,18,18
1.201441,31,18
1.201441,20,16
1.201441,43,20
1.201441,27,17
1.201441,16,Inf
1.201441,19,18
1.201441,43,17
1.201441,40,23
1.201441,18,15
1.362239,16,Inf
1.362239,48,15
1.362239,15,Inf
1.362239,29,19
1.362239,38,13
1.362239,37,15
1.362239,17,Inf
1.362239,37,18
1.362239,27,Inf
1.362239,28,16
1.362239,22,14
1.362239,48,23
1.362239,34,15
1.362239,36,20
1.362239,25,19
1.362239,20,15
1.362239,28,16
1.362239,18,15
1.362239,26,13
1.362239,19,17
1.362239,30,15
1.362239,30,17
1.362239,28,19
1.362239,20,18
1.362239,44,15
1.362239,16,Inf
1.362239,23,18
1.932832,24,20
1.932832,20,Inf
1.932832,42,18
1.932832,39,Inf
1.932832,30,Inf
1.932832,25,18
1.932832,22,15
1.932832,19,16
1.932832,43,25
1.932832,22,16
1.932832,25,16
1.932832,17,Inf
1.932832,17,Inf
1.932832,40,12
1.932832,30,16
1.932832,26,20
1.932832,23,18
1.932832,22,20
1.932832,40,20
1.932832,47,24
1.932832,21,17
1.932832,46,20
1.932832,16,Inf
1.932832,38,20
1.932832,15,Inf
1.932832,26,25
1.932832,36,12
1.932832,16,Inf
1.932832,33,16
1.932832,22,20
1.932832,28,14
1.932832,38,15
1.932832,30,16
1.932832,23,11
0.32411,29,14
0.32411,31,15
0.32411,29,16
0.32411,25,12
0.32411,20,16
0.32411,20,19
0.32411,17,16
0.32411,25,13
0.32411,27,14
0.32411,30,14
0.32411,15,Inf
0.32411,26,14
0.32411,30,14
0.611195,37,16
0.611195,15,Inf
0.611195,41,20
0.611195,21,17
0.611195,26,17
0.611195,19,15
0.611195,18,Inf
0.611195,20,Inf
0.611195,30,16
0.611195,17,Inf
0.611195,30,17
0.611195,38,21
0.611195,23,22
0.611195,17,Inf
0.611195,30,22
0.611195,45,17
0.611195,26,16
0.611195,29,18
0.611195,38,24
0.611195,32,17
0.611195,20,16
0.611195,25,16
0.611195,45,12
0.611195,45,19
0.399067,33,18
0.399067,21,Inf
0.399067,17,16
0.399067,27,22
0.399067,45,14
0.399067,15,Inf
0.399067,35,15
0.399067,17,Inf
0.399067,16,Inf
0.399067,26,21
0.399067,19,Inf
0.399067,36,24
0.399067,31,27
0.399067,32,17
0.399067,19,Inf
0.399067,31,17
0.399067,35,20
0.399067,18,Inf
0.399067,30,18
0.399067,21,20
0.399067,22,14
0.399067,42,18
0.399067,19,Inf
0.399067,33,19
0.399067,33,24
0.399067,19,Inf
0.399067,16,Inf
0.399067,29,17
0.399067,28,26
0.399067,34,16
1.180109,45,20
1.180109,22,18
1.180109,31,18
1.180109,35,15
1.180109,39,15
1.180109,25,17
1.180109,20,Inf
1.180109,31,19
1.180109,17,Inf
1.180109,24,20
1.180109,16,15
1.180109,40,19
1.180109,32,22
1.180109,30,20
1.180109,46,15
1.180109,27,18
1.180109,30,20
1.180109,44,23
1.180109,35,17
1.180109,27,18
1.180109,38,17
1.180109,20,16
1.180109,48,18
1.180109,16,Inf
1.180109,27,22
1.180109,18,Inf
1.180109,39,16
1.180109,34,18
1.180109,26,17
1.180109,23,18
1.180109,27,20
0.989888,30,15
0.989888,30,15
0.989888,24,15
0.989888,41,20
0.989888,36,16
0.989888,15,Inf
0.989888,21,20
0.989888,25,19
0.989888,17,Inf
0.989888,26,20
0.989888,25,18
0.989888,40,28
0.989888,30,17
0.989888,28,20
0.989888,28,18
0.989888,20,15
0.989888,30,20
0.989888,30,19
0.989888,25,22
0.989888,20,Inf
0.989888,43,Inf
0.989888,42,16
0.989888,40,28
0.989888,26,18
0.989888,20,20
0.989888,21,13
0.989888,40,18
1.597153,44,19
1.597153,36,20
1.597153,26,24
1.597153,37,27
1.597153,25,18
1.597153,43,21
1.597153,22,19
1.597153,29,25
1.597153,24,21
1.597153,31,19
1.597153,49,22
1.597153,29,19
1.597153,34,21
1.597153,16,Inf
1.597153,32,19
1.597153,24,16
1.597153,44,15
1.597153,34,24
1.597153,21,20
1.597153,34,20
1.597153,31,17
1.597153,37,17
1.597153,34,16
1.597153,29,18
1.597153,27,19
1.597153,25,16
0.546956,42,20
0.546956,29,19
0.546956,24,21
0.546956,26,Inf
0.546956,27,20
0.546956,30,28
0.546956,34,29
0.546956,25,16
0.546956,27,17
0.546956,27,21
0.546956,27,19
0.546956,39,19
0.546956,19,17
0.546956,22,14
0.546956,23,16
0.546956,25,16
0.546956,41,23
0.546956,38,22
0.546956,19,Inf
0.546956,21,18
0.546956,30,19
0.546956,37,20
0.546956,25,24
0.546956,17,Inf
0.546956,23,21
0.239777,30,15
0.239777,25,19
0.239777,25,17
0.239777,15,Inf
0.239777,19,Inf
0.239777,30,19
0.239777,22,15
0.239777,17,Inf
0.239777,18,14
0.239777,20,Inf
0.239777,18,14
0.239777,20,16
0.239777,38,27
0.239777,40,28
0.239777,25,19
0.239777,40,15
0.239777,18,18
0.239777,37,24
0.239777,15,Inf
0.239777,45,19
0.239777,30,18
0.239777,27,18
2.023775,28,15
2.023775,17,Inf
2.023775,15,Inf
2.023775,17,Inf
2.023775,45,16
2.023775,17,Inf
2.023775,45,22
2.023775,27,21
2.023775,18,14
2.023775,44,22
2.023775,16,Inf
2.023775,36,23
2.023775,38,17
2.023775,17,Inf
2.023775,35,17
2.023775,17,Inf
2.023775,27,18
2.023775,20,19
2.023775,48,20
2.023775,37,20
2.023775,46,19
2.023775,17,Inf
2.023775,25,22
0.755242,24,18
0.755242,36,21
0.755242,45,14
0.755242,30,17
0.755242,30,15
0.755242,23,17
0.755242,40,20
0.755242,28,15
0.755242,38,13
0.755242,30,15
0.755242,23,21
0.755242,37,17
0.755242,42,15
0.755242,22,15
0.755242,26,13
0.755242,35,16
0.662977,35,14
0.662977,26,17
0.662977,35,16
0.662977,15,Inf
0.662977,17,Inf
0.662977,18,Inf
0.662977,31,18
0.662977,31,18
0.662977,32,18
0.662977,28,15
0.662977,30,18
0.662977,18,15
0.662977,46,15
0.662977,34,15
0.662977,15,Inf
0.662977,38,14
0.662977,15,Inf
0.662977,32,18
0.662977,30,15
0.662977,30,21
0.662977,49,17
0.662977,42,14
0.662977,25,19
0.662977,30,15
0.662977,27,20
0.662977,25,15
1.304938,20,17
1.304938,18,16
1.304938,27,16
1.304938,28,17
1.304938,15,Inf
1.304938,25,15
1.304938,21,20
1.304938,17,Inf
1.304938,25,15
1.304938,20,15
1.304938,26,13
1.304938,29,19
1.304938,40,17
1.304938,30,17
1.304938,26,16
1.304938,20,15
1.304938,33,15
1.304938,34,17
1.304938,19,17
1.304938,20,16
1.304938,46,32
1.304938,28,14
1.304938,40,19
1.304938,35,21
0.988422,25,22
0.988422,40,16
0.988422,21,Inf
0.988422,23,Inf
0.988422,22,19
0.988422,42,22
0.988422,19,Inf
0.988422,38,19
0.988422,25,Inf
0.988422,42,20
0.988422,47,18
0.988422,15,Inf
0.988422,15,Inf
0.988422,18,Inf
0.988422,20,Inf
0.988422,21,Inf
0.988422,33,22
0.988422,37,23
0.988422,22,18
0.988422,48,24
0.988422,46,25
0.988422,41,Inf
0.988422,20,13
0.988422,21,20
0.988422,20,Inf
1.301782,45,Inf
1.301782,20,19
1.301782,22,20
1.301782,37,Inf
1.301782,27,21
1.301782,16,Inf
1.301782,20,Inf
1.301782,45,15
1.301782,17,Inf
1.301782,19,Inf
1.301782,15,Inf
1.301782,39,18
1.301782,16,Inf
1.301782,36,13
1.301782,28,18
1.301782,27,17
1.301782,37,23
1.301782,35,14
1.301782,15,Inf
1.301782,20,16
1.301782,20,17
1.301782,45,25
1.301782,43,26
1.122215,47,25
1.122215,27,16
1.122215,33,16
1.122215,37,23
1.122215,35,18
1.122215,30,29
1.122215,27,17
1.122215,49,19
1.122215,26,15
1.122215,27,17
1.122215,15,Inf
1.122215,35,19
1.122215,37,23
1.122215,28,20
1.122215,38,20
1.122215,22,18
1.122215,27,16
1.122215,16,Inf
1.122215,40,22
1.122215,36,17
1.122215,30,14
1.122215,16,Inf
1.122215,39,17
1.122215,29,19
1.405796,37,19
1.405796,32,22
1.405796,32,21
1.405796,27,24
1.405796,21,Inf
1.405796,24,21
1.405796,17,Inf
1.405796,28,23
1.405796,18,Inf
1.405796,24,19
1.405796,17,Inf
1.405796,25,19
1.405796,32,18
1.405796,40,16
1.405796,18,Inf
1.405796,18,Inf
1.405796,30,29
1.405796,17,Inf
1.405796,19,Inf
1.405796,45,22
1.405796,35,17
1.405796,36,Inf
1.405796,20,19
1.405796,38,18
1.405796,41,18
1.405796,16,Inf
1.405796,46,17
1.405796,34,18
1.405796,37,21
1.405796,15,Inf
0.850486,16,Inf
0.850486,17,17
0.850486,23,19
0.850486,43,22
0.850486,40,29
0.850486,34,13
0.850486,19,Inf
0.850486,35,20
0.850486,30,17
0.850486,30,18
0.850486,40,15
0.850486,32,14
0.850486,34,29
0.850486,27,20
0.850486,29,Inf
0.850486,35,28
0.850486,35,16
0.850486,18,17
0.543036,27,25
0.543036,18,Inf
0.543036,47,Inf
0.543036,32,19
0.543036,15,Inf
0.543036,16,Inf
0.543036,34,19
0.543036,19,Inf
0.543036,48,17
0.543036,27,18
0.543036,20,Inf
0.543036,16,Inf
0.543036,34,19
0.543036,21,Inf
0.543036,26,Inf
0.543036,35,20
0.543036,15,Inf
0.543036,27,25
0.543036,35,24
0.543036,43,15
0.543036,33,23
0.543036,36,Inf
0.543036,38,Inf
0.543036,43,16
1.281564,40,20
1.281564,42,23
1.281564,20,14
1.281564,32,16
1.281564,30,15
1.281564,26,20
1.281564,44,17
1.281564,25,18
1.281564,48,17
1.281564,19,17
1.281564,28,Inf
1.281564,28,18
1.281564,43,12
1.281564,15,Inf
1.281564,17,Inf
1.281564,30,20
1.281564,32,19
1.281564,16,Inf
1.281564,18,Inf
1.281564,17,Inf
1.281564,40,21
1.281564,31,16
1.281564,15,Inf
1.281564,45,13
1.281564,28,Inf
1.281564,31,Inf
1.325953,43,14
1.325953,48,18
1.325953,48,18
1.325953,18,17
1.325953,16,Inf
1.325953,37,17
1.325953,20,18
1.325953,31,19
1.325953,22,15
1.325953,47,16
1.325953,44,18
1.325953,15,Inf
1.325953,30,17
1.325953,27,15
1.325953,39,15
1.325953,30,17
1.325953,41,16
1.325953,27,15
1.325953,33,17
1.325953,23,14
1.325953,46,16
1.325953,41,15
1.325953,34,15
1.325953,35,13
1.325953,35,17
1.325953,28,15
1.325953,35,17
1.325953,25,18
1.325953,29,13
1.325953,15,Inf
1.325953,29,15
1.325953,15,Inf
1.098381,26,16
1.098381,30,20
1.098381,30,15
1.098381,25,17
1.098381,27,16
1.098381,32,17
1.098381,27,15
1.098381,26,15
1.098381,40,17
1.098381,35,26
1.098381,18,17
1.098381,21,Inf
1.098381,20,17
1.098381,28,17
1.098381,45,16
1.098381,45,19
1.098381,45,17
1.098381,35,19
1.098381,35,21
1.098381,36,17
1.303008,23,15
1.303008,22,21
1.303008,20,13
1.303008,44,16
1.303008,23,15
1.303008,24,19
1.303008,23,15
1.303008,38,15
1.303008,20,16
1.303008,25,18
1.303008,36,20
1.303008,28,16
1.303008,31,27
1.303008,35,25
1.303008,33,18
1.303008,23,15
1.303008,16,Inf
1.303008,30,22
1.27041,40,23
1.27041,18,16
1.27041,25,16
1.27041,34,17
1.27041,24,19
1.27041,22,19
1.27041,19,14
1.27041,38,15
1.27041,36,15
1.27041,30,20
1.27041,20,20
1.27041,27,15
1.27041,21,19
1.27041,40,20
1.27041,20,19
1.27041,30,15
1.042066,20,15
1.042066,19,15
1.042066,26,15
1.042066,40,20
1.042066,27,15
1.042066,22,20
1.042066,26,15
1.042066,35,18
1.042066,35,15
1.042066,32,18
1.042066,32,16
1.042066,25,18
1.042066,17,15
1.042066,42,Inf
1.042066,47,17
1.042066,30,17
1.042066,25,15
1.042066,44,19
1.042066,15,Inf
1.042066,35,18
1.042066,30,23
1.042066,18,Inf
1.042066,32,16
1.042066,29,14
1.042066,30,16
1.042066,20,18
1.042066,23,15
1.042066,30,17
1.042066,19,16
1.042066,40,14
1.042066,39,22
1.042066,34,21
1.042066,38,21
1.356486,30,13
1.356486,22,14
1.356486,19,18
1.356486,22,21
1.356486,22,15
1.356486,49,21
1.356486,31,19
1.356486,18,17
1.356486,16,Inf
1.356486,35,13
1.356486,22,Inf
1.356486,45,16
1.356486,27,15
1.356486,32,16
1.356486,34,17
1.356486,43,18
1.356486,49,16
1.356486,28,20
1.356486,23,15
1.356486,42,21
1.356486,30,12
1.356486,30,22
1.356486,22,21
1.356486,30,17
1.356486,45,14
1.280263,25,18
1.280263,25,15
1.280263,20,16
1.280263,19,19
1.280263,23,17
1.280263,40,28
1.280263,29,27
1.280263,21,12
1.280263,20,12
1.280263,33,24
1.34484,35,23
1.34484,49,14
1.34484,17,16
1.34484,23,16
1.34484,20,19
1.34484,28,15
1.34484,22,18
1.34484,40,17
1.34484,35,20
1.34484,28,22
1.34484,25,16
1.34484,28,18
1.34484,37,20
1.34484,40,26
1.34484,22,17
1.34484,25,19
1.34484,32,18
1.34484,28,15
1.34484,25,20
1.246935,30,20
1.246935,29,20
1.246935,35,17
1.246935,30,20
1.246935,30,Inf
1.246935,29,15
1.246935,25,19
1.246935,35,22
1.246935,40,21
1.246935,28,21
1.246935,45,16
0.301609,26,15
0.301609,20,Inf
0.301609,19,15
0.301609,30,11
0.301609,22,18
0.301609,22,13
0.301609,31,16
0.301609,20,18
0.301609,21,17
0.301609,19,Inf
0.301609,22,17
0.301609,34,23
0.301609,20,20
0.301609,30,20
0.301609,33,19
0.301609,30,14
0.301609,33,16
0.301609,30,Inf
0.301609,25,19
0.301609,30,15
0.301609,35,26
0.301609,40,17
0.301609,35,24
0.301609,23,17
0.301609,28,19
0.301609,25,16
0.301609,20,17
0.301609,20,17
0.881139,40,13
0.881139,15,Inf
0.881139,35,19
0.881139,19,Inf
0.881139,26,Inf
0.881139,24,18
0.881139,20,16
0.881139,30,18
0.881139,25,18
0.881139,16,Inf
0.881139,18,Inf
0.881139,16,Inf
0.881139,15,Inf
0.881139,49,27
0.881139,17,Inf
0.881139,17,Inf
0.881139,21,18
0.881139,17,Inf
0.881139,30,25
0.881139,45,21
0.881139,21,Inf
0.881139,20,Inf
0.881139,22,Inf
0.881139,26,26
0.881139,16,Inf
0.881139,28,16
0.881139,26,21
0.881139,43,17
0.881139,17,Inf
0.881139,20,Inf
0.881139,20,Inf
0.881139,47,22
0.881139,15,Inf
0.881139,43,21
0.881139,40,30
0.881139,35,25
0.881139,40,21
0.881139,22,16
0.881139,31,23
0.881139,26,19
0.881139,25,Inf
0.881139,24,Inf
0.881139,42,16
0.881139,37,17
0.881139,19,Inf
0.881139,38,18
0.881139,26,21
0.881139,47,13
0.553781,43,20
0.553781,26,18
0.553781,22,Inf
0.553781,39,22
0.553781,28,14
0.553781,45,15
0.553781,29,18
0.553781,17,Inf
0.553781,27,16
0.553781,28,19
0.553781,25,23
0.553781,35,14
0.553781,23,Inf
0.553781,17,Inf
0.553781,25,19
0.553781,37,16
0.553781,37,15
0.553781,20,18
0.553781,38,14
0.553781,16,Inf
0.553781,23,Inf
0.553781,34,Inf
0.553781,32,23
0.553781,25,23
0.553781,25,Inf
0.553781,22,19
0.553781,20,20
0.553781,23,19
0.553781,27,16
0.553781,23,17
0.553781,21,18
0.30562,19,17
0.30562,26,Inf
0.30562,25,Inf
0.30562,31,21
0.30562,17,Inf
0.30562,39,27
0.30562,25,Inf
0.30562,34,17
0.30562,45,36
0.30562,21,Inf
0.30562,44,20
0.30562,18,Inf
0.30562,17,Inf
0.30562,28,25
0.30562,16,Inf
0.30562,17,Inf
0.30562,16,Inf
0.30562,48,29
0.30562,25,15
0.30562,18,Inf
0.30562,17,Inf
0.811553,30,15
0.811553,30,20
0.811553,32,20
0.811553,48,15
0.811553,31,16
0.811553,45,26
0.811553,48,16
0.811553,15,Inf
0.811553,23,18
0.811553,27,25
0.811553,48,17
0.811553,20,19
0.811553,25,25
0.811553,25,17
0.811553,35,25
0.811553,40,18
0.811553,36,25
0.811553,40,29
0.811553,28,15
0.811553,35,20
0.876029,45,19
0.876029,38,16
0.876029,32,Inf
0.876029,30,19
0.876029,21,20
0.876029,25,17
0.876029,22,18
0.876029,35,18
0.876029,25,15
0.876029,47,13
0.876029,15,Inf
0.876029,19,Inf
0.876029,26,Inf
0.876029,25,Inf
0.876029,25,17
0.876029,18,Inf
0.876029,43,21
0.876029,16,Inf
0.876029,36,21
0.876029,35,22
0.876029,25,Inf
0.876029,27,Inf
0.876029,21,Inf
0.876029,34,25
0.876029,18,Inf
0.876029,20,Inf
0.876029,16,Inf
0.876029,16,Inf
0.876029,37,24
1.452281,20,17
1.452281,37,23
1.452281,25,16
1.452281,18,16
1.452281,20,Inf
1.452281,46,19
1.452281,38,13
1.452281,22,19
1.452281,35,17
1.452281,17,16
1.452281,29,18
1.452281,34,25
1.452281,20,20
1.452281,34,19
2.913696,30,18
2.913696,34,17
2.913696,19,14
2.913696,32,17
2.913696,20,14
2.913696,22,16
2.913696,30,22
2.913696,20,15
2.913696,21,16
2.913696,30,17
2.913696,40,28
2.913696,45,15
2.913696,35,15
0.712768,31,14
0.712768,30,18
0.712768,30,17
0.712768,27,16
0.712768,24,20
0.712768,47,16
0.712768,22,15
0.712768,32,19
0.712768,28,18
0.712768,27,19
0.712768,35,18
0.712768,35,20
0.712768,24,18
0.712768,16,Inf
0.712768,38,17
0.712768,48,24
0.712768,45,15
0.712768,30,17
0.712768,24,23
0.712768,22,13
0.712768,20,13
0.712768,20,Inf
0.712768,48,24
0.712768,16,Inf
0.712768,38,21
0.712768,19,18
0.712768,20,Inf
0.712768,22,16
1.437544,20,19
1.437544,25,15
1.437544,19,15
1.437544,25,18
1.437544,37,27
1.437544,25,18
1.437544,25,15
1.437544,25,17
1.437544,18,16
1.437544,27,16
1.437544,32,16
1.437544,40,17
1.437544,35,17
1.437544,22,16
1.437544,28,16
1.437544,45,25
1.437544,28,17
1.437544,19,15
1.437544,30,18
