"region","wt","age","afb"
"benishangul_gumuz",0.203052,23,Inf
"benishangul_gumuz",0.082214,23,16
"benishangul_gumuz",0.11979,23,Inf
"benishangul_gumuz",0.218504,23,19
"benishangul_gumuz",0.166429,24,20
"benishangul_gumuz",0.166429,24,21
"benishangul_gumuz",0.166429,24,19
"benishangul_gumuz",0.262246,24,Inf
"benishangul_gumuz",0.262621,24,20
"benishangul_gumuz",0.098954,24,19
"benishangul_gumuz",0.085183,24,22
"benishangul_gumuz",0.085183,24,21
"benishangul_gumuz",0.108112,24,22
"benishangul_gumuz",0.137104,24,17
"benishangul_gumuz",0.296282,24,Inf
"benishangul_gumuz",0.296282,24,Inf
"benishangul_gumuz",0.16361,24,18
"benishangul_gumuz",0.16361,24,17
"benishangul_gumuz",0.107401,24,20
"benishangul_gumuz",0.141413,24,Inf
"benishangul_gumuz",0.154743,24,Inf
"benishangul_gumuz",0.127425,24,23
"benishangul_gumuz",0.073432,24,Inf
"benishangul_gumuz",0.141171,24,21
"benishangul_gumuz",0.141171,24,16
"benishangul_gumuz",0.15392,24,Inf
"benishangul_gumuz",0.136107,24,16
"benishangul_gumuz",0.136107,24,17
"benishangul_gumuz",0.136107,24,Inf
"benishangul_gumuz",0.14397,24,Inf
"benishangul_gumuz",0.203052,24,20
"benishangul_gumuz",0.13882,24,17
"benishangul_gumuz",0.13882,24,17
"benishangul_gumuz",0.13882,24,15
"benishangul_gumuz",0.218504,24,23
"benishangul_gumuz",0.218504,24,Inf
"benishangul_gumuz",0.092881,24,16
"benishangul_gumuz",0.092881,24,16
"benishangul_gumuz",0.170374,25,13
"benishangul_gumuz",0.097632,25,20
"benishangul_gumuz",0.097632,25,17
"benishangul_gumuz",0.145815,25,14
"benishangul_gumuz",0.145815,25,17
"benishangul_gumuz",0.262621,25,23
"benishangul_gumuz",0.262621,25,15
"benishangul_gumuz",0.098954,25,20
"benishangul_gumuz",0.098954,25,20
"benishangul_gumuz",0.098954,25,18
"benishangul_gumuz",0.108112,25,15
"benishangul_gumuz",0.108112,25,19
"benishangul_gumuz",0.108112,25,12
"benishangul_gumuz",0.149906,25,19
"benishangul_gumuz",0.149906,25,16
"benishangul_gumuz",0.077386,25,Inf
"benishangul_gumuz",0.077386,25,Inf
"benishangul_gumuz",0.077386,25,20
"benishangul_gumuz",0.154493,25,17
"benishangul_gumuz",0.131928,25,18
"benishangul_gumuz",0.131928,25,15
"benishangul_gumuz",0.16361,25,Inf
"benishangul_gumuz",0.16361,25,15
"benishangul_gumuz",0.132305,25,17
"benishangul_gumuz",0.151296,25,21
"benishangul_gumuz",0.151296,25,14
"benishangul_gumuz",0.141413,25,Inf
"benishangul_gumuz",0.141413,25,Inf
"benishangul_gumuz",0.154743,25,14
"benishangul_gumuz",0.127425,25,19
"benishangul_gumuz",0.073432,25,Inf
"benishangul_gumuz",0.141171,25,Inf
"benishangul_gumuz",0.141171,25,22
"benishangul_gumuz",0.141171,25,14
"benishangul_gumuz",0.15392,25,Inf
"benishangul_gumuz",0.056753,25,18
"benishangul_gumuz",0.137479,25,14
"benishangul_gumuz",0.137479,25,17
"benishangul_gumuz",0.095891,25,19
"benishangul_gumuz",0.095891,25,22
"benishangul_gumuz",0.14397,25,Inf
"benishangul_gumuz",0.14397,25,Inf
"benishangul_gumuz",0.153906,25,17
"benishangul_gumuz",0.153906,25,Inf
"benishangul_gumuz",0.082214,25,22
"benishangul_gumuz",0.135742,25,21
"benishangul_gumuz",0.13882,25,20
"benishangul_gumuz",0.13882,25,20
"benishangul_gumuz",0.245119,25,17
"benishangul_gumuz",0.245119,25,17
"benishangul_gumuz",0.218504,25,15
"benishangul_gumuz",0.218504,25,16
"benishangul_gumuz",0.218504,25,16
"benishangul_gumuz",0.092881,25,18
"benishangul_gumuz",0.092881,25,18
"benishangul_gumuz",0.092881,25,18
"benishangul_gumuz",0.092881,25,17
"benishangul_gumuz",0.0604,25,19
"benishangul_gumuz",0.140961,26,19
"benishangul_gumuz",0.262246,26,19
"benishangul_gumuz",0.262621,26,21
"benishangul_gumuz",0.098954,26,17
"benishangul_gumuz",0.131928,26,15
"benishangul_gumuz",0.073384,26,18
"benishangul_gumuz",0.132305,26,16
"benishangul_gumuz",0.132305,26,16
"benishangul_gumuz",0.143955,26,22
"benishangul_gumuz",0.151296,26,Inf
"benishangul_gumuz",0.151296,26,15
"benishangul_gumuz",0.151296,26,15
"benishangul_gumuz",0.141413,26,25
"benishangul_gumuz",0.154743,26,12
"benishangul_gumuz",0.154743,26,15
"benishangul_gumuz",0.142338,26,18
"benishangul_gumuz",0.141171,26,Inf
"benishangul_gumuz",0.115681,26,18
"benishangul_gumuz",0.167386,26,18
"benishangul_gumuz",0.167386,26,21
"benishangul_gumuz",0.056753,26,17
"benishangul_gumuz",0.137479,26,17
"benishangul_gumuz",0.137479,26,14
"benishangul_gumuz",0.137479,26,17
"benishangul_gumuz",0.095891,26,19
"benishangul_gumuz",0.203052,26,20
"benishangul_gumuz",0.203052,26,24
"benishangul_gumuz",0.082214,26,24
"benishangul_gumuz",0.135742,26,22
"benishangul_gumuz",0.135742,26,17
"benishangul_gumuz",0.218504,26,17
"benishangul_gumuz",0.092881,26,19
"benishangul_gumuz",0.170374,27,Inf
"benishangul_gumuz",0.140961,27,Inf
"benishangul_gumuz",0.262246,27,Inf
"benishangul_gumuz",0.077386,27,21
"benishangul_gumuz",0.154493,27,17
"benishangul_gumuz",0.131928,27,14
"benishangul_gumuz",0.073384,27,24
"benishangul_gumuz",0.132305,27,15
"benishangul_gumuz",0.132305,27,20
"benishangul_gumuz",0.127425,27,16
"benishangul_gumuz",0.127425,27,18
"benishangul_gumuz",0.141171,27,Inf
"benishangul_gumuz",0.167386,27,17
"benishangul_gumuz",0.167386,27,19
"benishangul_gumuz",0.15392,27,17
"benishangul_gumuz",0.137479,27,19
"benishangul_gumuz",0.14397,27,17
"benishangul_gumuz",0.153906,27,16
"benishangul_gumuz",0.203052,27,18
"benishangul_gumuz",0.203052,27,16
"benishangul_gumuz",0.135742,27,13
"benishangul_gumuz",0.135742,27,16
"benishangul_gumuz",0.245119,27,Inf
"benishangul_gumuz",0.218504,27,16
"benishangul_gumuz",0.218504,27,19
"benishangul_gumuz",0.129646,27,22
"benishangul_gumuz",0.129646,27,23
"benishangul_gumuz",0.166429,28,18
"benishangul_gumuz",0.166429,28,17
"benishangul_gumuz",0.166429,28,21
"benishangul_gumuz",0.170374,28,Inf
"benishangul_gumuz",0.170374,28,19
"benishangul_gumuz",0.140961,28,20
"benishangul_gumuz",0.140961,28,19
"benishangul_gumuz",0.097632,28,13
"benishangul_gumuz",0.145815,28,14
"benishangul_gumuz",0.262621,28,Inf
"benishangul_gumuz",0.098954,28,16
"benishangul_gumuz",0.108112,28,15
"benishangul_gumuz",0.108112,28,16
"benishangul_gumuz",0.149906,28,19
"benishangul_gumuz",0.077386,28,17
"benishangul_gumuz",0.154493,28,14
"benishangul_gumuz",0.131928,28,14
"benishangul_gumuz",0.131928,28,16
"benishangul_gumuz",0.16361,28,20
"benishangul_gumuz",0.073384,28,16
"benishangul_gumuz",0.073384,28,22
"benishangul_gumuz",0.107401,28,15
"benishangul_gumuz",0.107401,28,14
"benishangul_gumuz",0.107401,28,17
"benishangul_gumuz",0.107401,28,20
"benishangul_gumuz",0.143955,28,20
"benishangul_gumuz",0.143955,28,21
"benishangul_gumuz",0.143955,28,18
"benishangul_gumuz",0.143955,28,16
"benishangul_gumuz",0.151296,28,18
"benishangul_gumuz",0.141413,28,23
"benishangul_gumuz",0.154743,28,15
"benishangul_gumuz",0.154743,28,18
"benishangul_gumuz",0.127425,28,16
"benishangul_gumuz",0.127425,28,17
"benishangul_gumuz",0.127425,28,Inf
"benishangul_gumuz",0.141171,28,23
"benishangul_gumuz",0.066153,28,18
"benishangul_gumuz",0.066153,28,18
"benishangul_gumuz",0.15392,28,Inf
"benishangul_gumuz",0.15392,28,22
"benishangul_gumuz",0.15392,28,21
"benishangul_gumuz",0.056753,28,15
"benishangul_gumuz",0.056753,28,16
"benishangul_gumuz",0.136107,28,16
"benishangul_gumuz",0.137479,28,20
"benishangul_gumuz",0.095891,28,17
"benishangul_gumuz",0.095891,28,20
"benishangul_gumuz",0.169804,28,18
"benishangul_gumuz",0.169804,28,16
"benishangul_gumuz",0.14397,28,18
"benishangul_gumuz",0.153906,28,15
"benishangul_gumuz",0.153906,28,15
"benishangul_gumuz",0.082214,28,19
"benishangul_gumuz",0.13882,28,15
"benishangul_gumuz",0.13882,28,23
"benishangul_gumuz",0.13882,28,24
"benishangul_gumuz",0.245119,28,17
"benishangul_gumuz",0.245119,28,16
"benishangul_gumuz",0.129646,28,15
"benishangul_gumuz",0.129646,28,24
"benishangul_gumuz",0.129646,28,16
"benishangul_gumuz",0.092881,28,18
"benishangul_gumuz",0.092881,28,21
"benishangul_gumuz",0.092881,28,22
"benishangul_gumuz",0.0604,28,13
"benishangul_gumuz",0.166429,29,19
"benishangul_gumuz",0.140961,29,17
"benishangul_gumuz",0.097632,29,15
"benishangul_gumuz",0.108112,29,22
"benishangul_gumuz",0.296282,29,15
"benishangul_gumuz",0.296282,29,28
"benishangul_gumuz",0.132305,29,17
"benishangul_gumuz",0.141413,29,26
"benishangul_gumuz",0.127425,29,16
"benishangul_gumuz",0.167386,29,23
"benishangul_gumuz",0.136107,29,17
"benishangul_gumuz",0.095891,29,18
"benishangul_gumuz",0.14397,29,15
"benishangul_gumuz",0.082214,29,21
"benishangul_gumuz",0.13882,29,22
"benishangul_gumuz",0.218504,29,15
"benishangul_gumuz",0.0604,29,16
"benishangul_gumuz",0.166429,30,14
"benishangul_gumuz",0.170374,30,22
"benishangul_gumuz",0.170374,30,20
"benishangul_gumuz",0.140961,30,26
"benishangul_gumuz",0.140961,30,17
"benishangul_gumuz",0.140961,30,24
"benishangul_gumuz",0.140961,30,Inf
"benishangul_gumuz",0.097632,30,20
"benishangul_gumuz",0.097632,30,16
"benishangul_gumuz",0.097632,30,14
"benishangul_gumuz",0.262246,30,Inf
"benishangul_gumuz",0.262246,30,19
"benishangul_gumuz",0.262621,30,17
"benishangul_gumuz",0.262621,30,17
"benishangul_gumuz",0.098954,30,26
"benishangul_gumuz",0.098954,30,16
"benishangul_gumuz",0.085183,30,19
"benishangul_gumuz",0.085183,30,26
"benishangul_gumuz",0.108112,30,19
"benishangul_gumuz",0.149906,30,17
"benishangul_gumuz",0.137104,30,16
"benishangul_gumuz",0.137104,30,15
"benishangul_gumuz",0.077386,30,15
"benishangul_gumuz",0.154493,30,13
"benishangul_gumuz",0.154493,30,19
"benishangul_gumuz",0.154493,30,18
"benishangul_gumuz",0.131928,30,18
"benishangul_gumuz",0.131928,30,19
"benishangul_gumuz",0.296282,30,15
"benishangul_gumuz",0.16361,30,15
"benishangul_gumuz",0.073384,30,19
"benishangul_gumuz",0.132305,30,20
"benishangul_gumuz",0.132305,30,20
"benishangul_gumuz",0.143955,30,20
"benishangul_gumuz",0.143955,30,24
"benishangul_gumuz",0.151296,30,17
"benishangul_gumuz",0.127425,30,15
"benishangul_gumuz",0.073432,30,19
"benishangul_gumuz",0.073432,30,13
"benishangul_gumuz",0.141171,30,12
"benishangul_gumuz",0.141171,30,16
"benishangul_gumuz",0.066153,30,20
"benishangul_gumuz",0.115681,30,19
"benishangul_gumuz",0.115681,30,22
"benishangul_gumuz",0.115681,30,24
"benishangul_gumuz",0.115681,30,18
"benishangul_gumuz",0.167386,30,16
"benishangul_gumuz",0.167386,30,17
"benishangul_gumuz",0.15392,30,17
"benishangul_gumuz",0.056753,30,15
"benishangul_gumuz",0.136107,30,14
"benishangul_gumuz",0.136107,30,13
"benishangul_gumuz",0.137479,30,19
"benishangul_gumuz",0.137479,30,13
"benishangul_gumuz",0.095891,30,18
"benishangul_gumuz",0.095891,30,13
"benishangul_gumuz",0.095891,30,15
"benishangul_gumuz",0.169804,30,20
"benishangul_gumuz",0.169804,30,17
"benishangul_gumuz",0.14397,30,15
"benishangul_gumuz",0.203052,30,20
"benishangul_gumuz",0.203052,30,15
"benishangul_gumuz",0.082214,30,16
"benishangul_gumuz",0.135742,30,15
"benishangul_gumuz",0.135742,30,15
"benishangul_gumuz",0.135742,30,19
"benishangul_gumuz",0.13882,30,Inf
"benishangul_gumuz",0.245119,30,17
"benishangul_gumuz",0.11979,30,18
"benishangul_gumuz",0.11979,30,13
"benishangul_gumuz",0.218504,30,19
"benishangul_gumuz",0.129646,30,23
"benishangul_gumuz",0.129646,30,26
"benishangul_gumuz",0.129646,30,22
"benishangul_gumuz",0.129646,30,21
"benishangul_gumuz",0.092881,30,19
"benishangul_gumuz",0.092881,30,18
"benishangul_gumuz",0.0604,30,21
"benishangul_gumuz",0.262246,31,Inf
"benishangul_gumuz",0.262246,31,17
"benishangul_gumuz",0.262621,31,16
"benishangul_gumuz",0.137104,31,19
"benishangul_gumuz",0.107401,31,15
"benishangul_gumuz",0.107401,31,17
"benishangul_gumuz",0.151296,31,20
"benishangul_gumuz",0.151296,31,Inf
"benishangul_gumuz",0.141171,31,14
"benishangul_gumuz",0.066153,31,20
"benishangul_gumuz",0.056753,31,26
"benishangul_gumuz",0.136107,31,21
"benishangul_gumuz",0.137479,31,15
"benishangul_gumuz",0.145728,31,15
"benishangul_gumuz",0.145728,31,15
"benishangul_gumuz",0.14397,31,20
"benishangul_gumuz",0.203052,31,18
"benishangul_gumuz",0.218504,31,16
"benishangul_gumuz",0.166429,32,21
"benishangul_gumuz",0.166429,32,23
"benishangul_gumuz",0.170374,32,16
"benishangul_gumuz",0.140961,32,24
"benishangul_gumuz",0.262246,32,14
"benishangul_gumuz",0.262621,32,13
"benishangul_gumuz",0.085183,32,16
"benishangul_gumuz",0.108112,32,20
"benishangul_gumuz",0.137104,32,16
"benishangul_gumuz",0.077386,32,19
"benishangul_gumuz",0.132305,32,Inf
"benishangul_gumuz",0.143955,32,16
"benishangul_gumuz",0.143955,32,17
"benishangul_gumuz",0.066153,32,20
"benishangul_gumuz",0.115681,32,19
"benishangul_gumuz",0.115681,32,28
"benishangul_gumuz",0.056753,32,14
"benishangul_gumuz",0.136107,32,20
"benishangul_gumuz",0.137479,32,20
"benishangul_gumuz",0.169804,32,20
"benishangul_gumuz",0.169804,32,19
"benishangul_gumuz",0.203052,32,22
"benishangul_gumuz",0.082214,32,17
"benishangul_gumuz",0.082214,32,17
"benishangul_gumuz",0.245119,32,19
"benishangul_gumuz",0.11979,32,14
"benishangul_gumuz",0.218504,32,21
"benishangul_gumuz",0.218504,32,29
"benishangul_gumuz",0.0604,32,29
"benishangul_gumuz",0.296282,33,13
"benishangul_gumuz",0.132305,33,19
"benishangul_gumuz",0.143955,33,21
"benishangul_gumuz",0.154743,33,20
"benishangul_gumuz",0.127425,33,20
"benishangul_gumuz",0.141171,33,17
"benishangul_gumuz",0.136107,33,17
"benishangul_gumuz",0.14397,33,14
"benishangul_gumuz",0.14397,33,14
"benishangul_gumuz",0.14397,33,16
"benishangul_gumuz",0.218504,33,16
"benishangul_gumuz",0.170374,34,17
"benishangul_gumuz",0.140961,34,23
"benishangul_gumuz",0.097632,34,17
"benishangul_gumuz",0.108112,34,19
"benishangul_gumuz",0.108112,34,14
"benishangul_gumuz",0.149906,34,15
"benishangul_gumuz",0.296282,34,19
"benishangul_gumuz",0.16361,34,20
"benishangul_gumuz",0.107401,34,19
"benishangul_gumuz",0.107401,34,21
"benishangul_gumuz",0.151296,34,14
"benishangul_gumuz",0.142338,34,27
"benishangul_gumuz",0.141171,34,18
"benishangul_gumuz",0.066153,34,20
"benishangul_gumuz",0.167386,34,21
"benishangul_gumuz",0.136107,34,13
"benishangul_gumuz",0.145728,34,13
"benishangul_gumuz",0.145728,34,12
"benishangul_gumuz",0.145728,34,21
"benishangul_gumuz",0.169804,34,23
"benishangul_gumuz",0.153906,34,13
"benishangul_gumuz",0.218504,34,16
"benishangul_gumuz",0.166429,35,21
"benishangul_gumuz",0.140961,35,20
"benishangul_gumuz",0.140961,35,17
"benishangul_gumuz",0.097632,35,19
"benishangul_gumuz",0.145815,35,18
"benishangul_gumuz",0.145815,35,19
"benishangul_gumuz",0.145815,35,20
"benishangul_gumuz",0.262621,35,13
"benishangul_gumuz",0.262621,35,15
"benishangul_gumuz",0.262621,35,22
"benishangul_gumuz",0.098954,35,20
"benishangul_gumuz",0.098954,35,21
"benishangul_gumuz",0.098954,35,15
"benishangul_gumuz",0.085183,35,16
"benishangul_gumuz",0.085183,35,23
"benishangul_gumuz",0.085183,35,15
"benishangul_gumuz",0.108112,35,19
"benishangul_gumuz",0.149906,35,15
"benishangul_gumuz",0.149906,35,18
"benishangul_gumuz",0.077386,35,20
"benishangul_gumuz",0.154493,35,18
"benishangul_gumuz",0.154493,35,25
"benishangul_gumuz",0.154493,35,20
"benishangul_gumuz",0.154493,35,20
"benishangul_gumuz",0.154493,35,25
"benishangul_gumuz",0.154493,35,17
"benishangul_gumuz",0.154493,35,14
"benishangul_gumuz",0.296282,35,24
"benishangul_gumuz",0.16361,35,13
"benishangul_gumuz",0.16361,35,17
"benishangul_gumuz",0.073384,35,20
"benishangul_gumuz",0.107401,35,23
"benishangul_gumuz",0.107401,35,19
"benishangul_gumuz",0.107401,35,25
"benishangul_gumuz",0.107401,35,15
"benishangul_gumuz",0.143955,35,21
"benishangul_gumuz",0.143955,35,17
"benishangul_gumuz",0.143955,35,14
"benishangul_gumuz",0.151296,35,22
"benishangul_gumuz",0.141413,35,15
"benishangul_gumuz",0.154743,35,18
"benishangul_gumuz",0.154743,35,17
"benishangul_gumuz",0.127425,35,22
"benishangul_gumuz",0.127425,35,22
"benishangul_gumuz",0.073432,35,17
"benishangul_gumuz",0.141171,35,15
"benishangul_gumuz",0.115681,35,24
"benishangul_gumuz",0.167386,35,14
"benishangul_gumuz",0.056753,35,19
"benishangul_gumuz",0.056753,35,20
"benishangul_gumuz",0.056753,35,17
"benishangul_gumuz",0.136107,35,12
"benishangul_gumuz",0.136107,35,13
"benishangul_gumuz",0.137479,35,16
"benishangul_gumuz",0.137479,35,18
"benishangul_gumuz",0.137479,35,20
"benishangul_gumuz",0.145728,35,18
"benishangul_gumuz",0.095891,35,20
"benishangul_gumuz",0.169804,35,19
"benishangul_gumuz",0.169804,35,18
"benishangul_gumuz",0.169804,35,17
"benishangul_gumuz",0.169804,35,28
"benishangul_gumuz",0.14397,35,13
"benishangul_gumuz",0.14397,35,14
"benishangul_gumuz",0.14397,35,30
"benishangul_gumuz",0.153906,35,18
"benishangul_gumuz",0.153906,35,18
"benishangul_gumuz",0.082214,35,17
"benishangul_gumuz",0.082214,35,28
"benishangul_gumuz",0.135742,35,22
"benishangul_gumuz",0.135742,35,21
"benishangul_gumuz",0.13882,35,21
"benishangul_gumuz",0.245119,35,18
"benishangul_gumuz",0.11979,35,16
"benishangul_gumuz",0.11979,35,15
"benishangul_gumuz",0.11979,35,17
"benishangul_gumuz",0.129646,35,19
"benishangul_gumuz",0.129646,35,16
"benishangul_gumuz",0.129646,35,22
"benishangul_gumuz",0.092881,35,27
"benishangul_gumuz",0.092881,35,22
"benishangul_gumuz",0.0604,35,16
"benishangul_gumuz",0.0604,35,31
"benishangul_gumuz",0.0604,35,Inf
"benishangul_gumuz",0.097632,36,24
"benishangul_gumuz",0.145815,36,22
"benishangul_gumuz",0.262246,36,Inf
"benishangul_gumuz",0.098954,36,17
"benishangul_gumuz",0.108112,36,17
"benishangul_gumuz",0.149906,36,16
"benishangul_gumuz",0.077386,36,23
"benishangul_gumuz",0.16361,36,18
"benishangul_gumuz",0.073384,36,23
"benishangul_gumuz",0.127425,36,24
"benishangul_gumuz",0.141171,36,16
"benishangul_gumuz",0.141171,36,15
"benishangul_gumuz",0.167386,36,15
"benishangul_gumuz",0.15392,36,18
"benishangul_gumuz",0.145728,36,14
"benishangul_gumuz",0.095891,36,22
"benishangul_gumuz",0.153906,36,15
"benishangul_gumuz",0.153906,36,18
"benishangul_gumuz",0.11979,36,28
"benishangul_gumuz",0.11979,36,18
"benishangul_gumuz",0.170374,37,21
"benishangul_gumuz",0.097632,37,20
"benishangul_gumuz",0.098954,37,19
"benishangul_gumuz",0.149906,37,19
"benishangul_gumuz",0.154493,37,17
"benishangul_gumuz",0.131928,37,14
"benishangul_gumuz",0.127425,37,19
"benishangul_gumuz",0.115681,37,17
"benishangul_gumuz",0.136107,37,15
"benishangul_gumuz",0.145728,37,17
"benishangul_gumuz",0.082214,37,17
"benishangul_gumuz",0.092881,37,19
"benishangul_gumuz",0.0604,37,20
"benishangul_gumuz",0.0604,37,16
"benishangul_gumuz",0.140961,38,21
"benishangul_gumuz",0.140961,38,17
"benishangul_gumuz",0.140961,38,19
"benishangul_gumuz",0.262246,38,14
"benishangul_gumuz",0.098954,38,20
"benishangul_gumuz",0.085183,38,17
"benishangul_gumuz",0.149906,38,19
"benishangul_gumuz",0.137104,38,15
"benishangul_gumuz",0.137104,38,19
"benishangul_gumuz",0.154493,38,17
"benishangul_gumuz",0.143955,38,19
"benishangul_gumuz",0.143955,38,17
"benishangul_gumuz",0.143955,38,17
"benishangul_gumuz",0.151296,38,13
"benishangul_gumuz",0.142338,38,23
"benishangul_gumuz",0.073432,38,17
"benishangul_gumuz",0.066153,38,21
"benishangul_gumuz",0.15392,38,17
"benishangul_gumuz",0.056753,38,16
"benishangul_gumuz",0.056753,38,20
"benishangul_gumuz",0.056753,38,32
"benishangul_gumuz",0.136107,38,17
"benishangul_gumuz",0.145728,38,26
"benishangul_gumuz",0.169804,38,18
"benishangul_gumuz",0.153906,38,17
"benishangul_gumuz",0.153906,38,14
"benishangul_gumuz",0.203052,38,15
"benishangul_gumuz",0.203052,38,22
"benishangul_gumuz",0.245119,38,15
"benishangul_gumuz",0.11979,38,16
"benishangul_gumuz",0.129646,38,22
"benishangul_gumuz",0.170374,39,16
"benishangul_gumuz",0.097632,39,17
"benishangul_gumuz",0.098954,39,24
"benishangul_gumuz",0.108112,39,20
"benishangul_gumuz",0.137104,39,17
"benishangul_gumuz",0.16361,39,17
"benishangul_gumuz",0.132305,39,20
"benishangul_gumuz",0.066153,39,16
"benishangul_gumuz",0.115681,39,21
"benishangul_gumuz",0.137479,39,20
"benishangul_gumuz",0.203052,39,18
"benishangul_gumuz",0.245119,39,13
"benishangul_gumuz",0.245119,39,15
"benishangul_gumuz",0.092881,39,24
"benishangul_gumuz",0.166429,40,21
"benishangul_gumuz",0.170374,40,15
"benishangul_gumuz",0.097632,40,20
"benishangul_gumuz",0.097632,40,19
"benishangul_gumuz",0.097632,40,15
"benishangul_gumuz",0.097632,40,14
"benishangul_gumuz",0.097632,40,19
"benishangul_gumuz",0.145815,40,15
"benishangul_gumuz",0.262246,40,18
"benishangul_gumuz",0.085183,40,18
"benishangul_gumuz",0.108112,40,19
"benishangul_gumuz",0.137104,40,15
"benishangul_gumuz",0.154493,40,30
"benishangul_gumuz",0.073384,40,18
"benishangul_gumuz",0.073384,40,24
"benishangul_gumuz",0.107401,40,22
"benishangul_gumuz",0.107401,40,19
"benishangul_gumuz",0.132305,40,17
"benishangul_gumuz",0.143955,40,29
"benishangul_gumuz",0.154743,40,14
"benishangul_gumuz",0.154743,40,19
"benishangul_gumuz",0.154743,40,19
"benishangul_gumuz",0.141171,40,18
"benishangul_gumuz",0.141171,40,15
"benishangul_gumuz",0.066153,40,24
"benishangul_gumuz",0.115681,40,17
"benishangul_gumuz",0.167386,40,16
"benishangul_gumuz",0.15392,40,23
"benishangul_gumuz",0.136107,40,12
"benishangul_gumuz",0.136107,40,18
"benishangul_gumuz",0.137479,40,29
"benishangul_gumuz",0.145728,40,17
"benishangul_gumuz",0.145728,40,20
"benishangul_gumuz",0.145728,40,15
"benishangul_gumuz",0.169804,40,26
"benishangul_gumuz",0.169804,40,18
"benishangul_gumuz",0.169804,40,16
"benishangul_gumuz",0.169804,40,20
"benishangul_gumuz",0.153906,40,15
"benishangul_gumuz",0.203052,40,17
"benishangul_gumuz",0.082214,40,15
"benishangul_gumuz",0.082214,40,22
"benishangul_gumuz",0.082214,40,24
"benishangul_gumuz",0.082214,40,27
"benishangul_gumuz",0.135742,40,22
"benishangul_gumuz",0.245119,40,19
"benishangul_gumuz",0.245119,40,12
"benishangul_gumuz",0.11979,40,15
"benishangul_gumuz",0.11979,40,17
"benishangul_gumuz",0.11979,40,15
"benishangul_gumuz",0.11979,40,14
"benishangul_gumuz",0.129646,40,26
"benishangul_gumuz",0.092881,40,22
"benishangul_gumuz",0.0604,40,28
"benishangul_gumuz",0.0604,40,17
"benishangul_gumuz",0.0604,40,20
"benishangul_gumuz",0.0604,40,15
"benishangul_gumuz",0.262621,41,16
"benishangul_gumuz",0.141171,41,16
"benishangul_gumuz",0.066153,41,16
"benishangul_gumuz",0.13882,41,17
"benishangul_gumuz",0.166429,42,Inf
"benishangul_gumuz",0.170374,42,20
"benishangul_gumuz",0.145815,42,20
"benishangul_gumuz",0.098954,42,20
"benishangul_gumuz",0.085183,42,16
"benishangul_gumuz",0.108112,42,16
"benishangul_gumuz",0.137104,42,22
"benishangul_gumuz",0.154493,42,13
"benishangul_gumuz",0.131928,42,13
"benishangul_gumuz",0.066153,42,22
"benishangul_gumuz",0.056753,42,16
"benishangul_gumuz",0.137479,42,19
"benishangul_gumuz",0.14397,42,15
"benishangul_gumuz",0.082214,42,19
"benishangul_gumuz",0.245119,42,20
"benishangul_gumuz",0.11979,42,18
"benishangul_gumuz",0.11979,42,13
"benishangul_gumuz",0.129646,42,20
"benishangul_gumuz",0.129646,42,17
"benishangul_gumuz",0.092881,42,28
"benishangul_gumuz",0.149906,43,21
"benishangul_gumuz",0.141413,43,17
"benishangul_gumuz",0.141413,43,14
"benishangul_gumuz",0.141171,43,14
"benishangul_gumuz",0.141171,43,16
"benishangul_gumuz",0.15392,43,28
"benishangul_gumuz",0.15392,43,15
"benishangul_gumuz",0.056753,43,17
"benishangul_gumuz",0.056753,43,17
"benishangul_gumuz",0.136107,43,15
"benishangul_gumuz",0.145728,43,14
"benishangul_gumuz",0.145728,43,20
"benishangul_gumuz",0.095891,43,16
"benishangul_gumuz",0.169804,43,24
"benishangul_gumuz",0.153906,43,14
"benishangul_gumuz",0.203052,43,19
"benishangul_gumuz",0.218504,43,18
"benishangul_gumuz",0.166429,44,16
"benishangul_gumuz",0.107401,44,18
"benishangul_gumuz",0.166429,45,19
"benishangul_gumuz",0.166429,45,20
"benishangul_gumuz",0.170374,45,19
"benishangul_gumuz",0.097632,45,22
"benishangul_gumuz",0.097632,45,19
"benishangul_gumuz",0.145815,45,16
"benishangul_gumuz",0.098954,45,19
"benishangul_gumuz",0.085183,45,14
"benishangul_gumuz",0.108112,45,21
"benishangul_gumuz",0.149906,45,15
"benishangul_gumuz",0.137104,45,21
"benishangul_gumuz",0.137104,45,26
"benishangul_gumuz",0.131928,45,16
"benishangul_gumuz",0.132305,45,17
"benishangul_gumuz",0.115681,45,20
"benishangul_gumuz",0.115681,45,24
"benishangul_gumuz",0.115681,45,23
"benishangul_gumuz",0.115681,45,25
"benishangul_gumuz",0.136107,45,13
"benishangul_gumuz",0.137479,45,20
"benishangul_gumuz",0.095891,45,18
"benishangul_gumuz",0.095891,45,19
"benishangul_gumuz",0.203052,45,18
"benishangul_gumuz",0.203052,45,15
"benishangul_gumuz",0.135742,45,14
"benishangul_gumuz",0.245119,45,16
"benishangul_gumuz",0.11979,45,17
"benishangul_gumuz",0.092881,45,26
"benishangul_gumuz",0.092881,45,16
"benishangul_gumuz",0.140961,46,18
"benishangul_gumuz",0.154493,46,18
"benishangul_gumuz",0.135742,46,23
"benishangul_gumuz",0.245119,46,18
"benishangul_gumuz",0.11979,46,21
"benishangul_gumuz",0.218504,46,17
"benishangul_gumuz",0.262621,47,21
