"wt","age","afb"
5.476381,27,20
5.476381,16,Inf
5.476381,25,18
5.476381,23,16
5.476381,23,20
5.476381,26,22
5.476381,22,14
5.476381,22,17
5.476381,21,19
5.476381,26,20
5.476381,31,23
5.476381,30,Inf
5.476381,21,14
5.476381,26,16
3.785324,33,18
3.785324,35,20
3.785324,31,28
3.785324,30,21
3.785324,24,20
3.785324,45,23
3.785324,25,21
3.785324,26,16
3.785324,20,14
3.785324,21,Inf
3.785324,28,21
3.785324,15,Inf
3.785324,24,20
3.785324,25,Inf
3.785324,29,23
3.785324,35,18
3.785324,18,17
4.492163,26,Inf
4.492163,35,20
4.492163,15,Inf
4.492163,38,20
4.492163,27,19
4.492163,39,24
4.492163,36,16
4.492163,21,13
4.492163,26,20
4.492163,35,18
4.492163,26,17
4.492163,23,19
4.492163,25,24
4.492163,31,17
4.492163,35,14
4.492163,20,Inf
3.333224,46,23
3.333224,25,17
3.333224,36,17
3.333224,40,20
3.333224,20,Inf
3.333224,43,21
3.333224,44,29
3.333224,40,24
3.333224,34,13
3.333224,22,17
3.333224,24,21
2.671808,29,16
2.671808,20,Inf
2.671808,36,18
2.671808,42,27
2.671808,33,22
2.671808,18,Inf
2.671808,30,23
2.671808,42,17
2.671808,29,17
2.671808,38,27
2.671808,25,20
3.271604,27,23
3.271604,28,20
3.271604,29,16
3.271604,22,17
3.271604,24,Inf
3.271604,20,Inf
3.271604,30,29
3.271604,18,Inf
3.271604,30,23
3.271604,29,24
3.271604,27,14
3.271604,29,22
3.271604,24,17
3.271604,24,21
3.271604,43,20
3.271604,31,25
3.271604,48,16
4.691569,33,Inf
4.691569,35,25
4.691569,43,Inf
4.691569,48,33
4.691569,36,35
4.691569,38,16
4.691569,22,21
4.691569,42,17
4.691569,15,Inf
4.483672,22,18
4.483672,31,19
4.483672,24,16
4.483672,27,18
4.483672,42,24
4.483672,21,Inf
4.483672,26,17
4.483672,34,18
4.483672,16,Inf
4.483672,40,15
4.483672,29,22
4.483672,26,Inf
4.483672,29,22
4.483672,39,20
4.483672,37,22
3.471726,19,18
3.471726,19,Inf
3.471726,30,18
3.471726,17,Inf
3.471726,28,20
3.471726,49,23
3.471726,39,20
3.471726,22,16
3.471726,38,22
3.471726,24,22
3.471726,17,Inf
3.471726,23,Inf
3.471726,35,22
3.067129,33,19
3.067129,47,19
3.067129,22,Inf
3.067129,16,Inf
3.067129,28,17
3.067129,27,Inf
3.067129,45,18
3.067129,28,Inf
3.067129,23,18
3.067129,18,Inf
3.067129,25,18
3.067129,32,26
3.067129,29,16
3.067129,24,20
3.067129,18,Inf
3.067129,20,19
3.067129,28,17
3.067129,21,20
3.067129,19,Inf
2.923561,41,28
2.923561,37,31
2.923561,24,Inf
2.923561,29,22
2.923561,26,Inf
2.923561,29,17
2.923561,19,17
2.923561,34,19
2.923561,25,Inf
2.923561,30,17
2.923561,27,23
2.923561,33,15
2.923561,18,Inf
2.923561,34,22
2.923561,36,23
2.923561,23,Inf
2.923561,26,Inf
2.923561,26,16
2.923561,41,25
2.923561,27,23
2.923561,19,17
2.923561,36,Inf
1.502893,47,35
1.502893,28,23
1.502893,20,Inf
1.502893,35,14
1.502893,15,Inf
1.502893,22,Inf
1.502893,26,18
1.502893,22,Inf
1.502893,47,14
1.502893,27,18
1.502893,17,Inf
1.502893,22,19
1.502893,15,Inf
1.502893,24,24
1.502893,21,18
2.607059,25,Inf
2.607059,33,18
2.607059,29,21
2.607059,23,Inf
2.607059,38,28
2.607059,33,19
2.607059,35,22
2.607059,41,23
2.607059,18,Inf
2.607059,45,16
2.607059,47,19
2.607059,44,18
2.607059,23,19
4.124684,19,Inf
4.124684,26,22
4.124684,30,17
4.124684,23,21
4.124684,23,19
4.124684,21,Inf
4.124684,18,Inf
4.124684,46,22
4.124684,42,26
4.124684,26,20
3.775384,44,21
3.775384,40,20
3.775384,19,Inf
3.775384,28,Inf
3.775384,24,19
3.775384,27,23
3.775384,27,Inf
3.775384,27,19
3.775384,25,16
3.775384,24,Inf
3.775384,25,22
3.775384,28,25
3.775384,22,22
3.775384,32,26
3.775384,26,Inf
4.055423,41,22
4.055423,26,23
4.055423,30,Inf
4.055423,28,23
4.055423,21,19
4.055423,41,18
4.055423,18,Inf
4.055423,30,25
4.055423,27,Inf
4.055423,32,22
4.055423,37,23
4.055423,39,18
4.055423,29,20
4.055423,31,26
4.055423,24,23
4.055423,25,Inf
3.136736,24,Inf
3.136736,22,Inf
3.136736,35,20
3.136736,21,21
3.136736,28,28
3.136736,37,18
3.136736,33,20
3.136736,22,20
3.136736,20,19
3.136736,25,23
3.136736,17,Inf
3.136736,27,19
3.136736,33,20
3.136736,22,15
3.136736,36,26
3.136736,22,21
3.136736,25,Inf
3.136736,26,Inf
3.136736,19,19
3.136736,29,20
3.647575,36,22
3.647575,25,25
3.647575,31,23
3.647575,34,26
3.647575,21,16
3.647575,31,24
3.647575,39,21
3.647575,18,Inf
3.647575,32,23
3.647575,40,22
3.647575,20,Inf
3.647575,37,21
3.647575,30,23
3.647575,23,23
3.647575,19,Inf
3.647575,42,19
3.647575,27,18
3.647575,38,22
3.647575,20,Inf
3.647575,28,Inf
3.647575,26,25
3.647575,19,18
3.647575,18,Inf
3.647575,48,23
3.647575,30,24
3.647575,22,20
7.497423,33,18
7.497423,39,24
7.497423,28,19
7.497423,37,Inf
7.497423,45,24
7.497423,31,21
7.497423,31,Inf
7.497423,23,16
7.497423,21,Inf
7.497423,28,17
7.497423,27,20
7.497423,40,Inf
7.497423,35,22
3.017991,29,16
3.017991,21,Inf
3.017991,28,18
3.017991,34,19
3.017991,23,23
3.017991,21,14
3.017991,20,18
3.017991,21,17
3.017991,23,18
3.017991,29,19
3.017991,25,21
3.017991,27,22
3.017991,40,21
3.017991,30,25
3.017991,38,14
3.017991,34,23
3.017991,36,20
3.017991,36,27
3.017991,46,15
3.017991,25,Inf
3.017991,24,17
3.017991,30,20
4.209785,40,21
4.209785,16,Inf
4.209785,27,19
4.209785,22,22
4.209785,24,Inf
4.209785,32,26
4.209785,29,21
4.209785,35,23
4.209785,29,20
4.209785,27,Inf
4.209785,23,18
4.209785,29,18
4.209785,19,Inf
4.209785,37,19
4.209785,24,Inf
4.209785,27,23
3.509862,48,24
3.509862,22,21
3.509862,35,18
3.509862,16,Inf
3.509862,23,Inf
3.509862,21,Inf
3.509862,35,18
3.509862,38,18
3.509862,22,17
3.509862,23,18
3.509862,19,Inf
3.509862,26,20
3.509862,32,25
3.509862,36,21
3.509862,15,Inf
3.509862,18,Inf
3.509862,35,30
3.509862,21,18
3.509862,39,Inf
3.509862,27,20
3.509862,20,Inf
3.509862,19,18
5.19272,23,19
5.19272,30,21
5.19272,24,21
5.19272,30,26
5.19272,30,21
5.19272,39,19
5.19272,38,19
5.19272,34,21
5.19272,25,18
5.19272,19,Inf
5.19272,23,Inf
5.19272,44,17
5.19272,18,Inf
2.740316,20,Inf
2.740316,24,22
2.740316,27,20
2.740316,20,Inf
2.740316,25,22
2.740316,25,24
2.740316,23,19
2.740316,32,23
2.740316,28,20
2.740316,22,17
2.740316,27,Inf
2.740316,31,19
2.740316,29,18
2.740316,38,19
2.740316,16,Inf
2.740316,15,Inf
2.740316,24,13
2.740316,30,17
2.740316,28,20
2.740316,28,19
4.258198,29,23
4.258198,32,23
4.258198,33,15
4.258198,22,Inf
4.258198,28,26
4.258198,22,Inf
4.258198,29,25
4.258198,33,25
4.258198,26,Inf
4.258198,27,16
4.258198,41,22
4.258198,18,Inf
4.258198,41,13
4.258198,20,Inf
4.258198,29,27
4.258198,20,Inf
4.258198,29,24
4.258198,17,Inf
4.258198,31,21
4.258198,31,27
4.258198,22,17
4.258198,26,19
4.258198,40,17
4.258198,26,15
4.258198,28,18
4.004585,25,Inf
4.004585,26,19
4.004585,25,20
4.004585,21,19
4.004585,22,19
4.004585,23,Inf
4.004585,20,Inf
4.004585,32,27
4.004585,26,Inf
4.004585,35,24
4.004585,25,18
4.004585,22,Inf
4.004585,30,21
4.004585,22,Inf
4.004585,33,24
5.455244,31,18
5.455244,19,16
5.455244,34,22
5.455244,28,23
5.455244,33,19
5.455244,34,27
5.455244,28,19
5.455244,32,19
5.455244,38,19
5.455244,34,16
5.455244,15,Inf
5.455244,26,15
5.455244,17,Inf
5.455244,33,19
5.455244,32,20
5.455244,23,16
5.455244,48,14
4.273236,41,20
4.273236,19,Inf
4.273236,26,Inf
4.273236,20,Inf
4.273236,18,Inf
4.273236,31,30
4.273236,20,Inf
4.273236,34,19
4.273236,19,Inf
4.273236,28,24
4.273236,23,Inf
4.273236,33,Inf
4.273236,33,27
4.273236,18,Inf
4.273236,36,19
4.273236,26,18
4.273236,16,Inf
4.273236,25,Inf
4.273236,30,26
4.273236,18,Inf
4.273236,41,28
4.273236,48,26
4.273236,21,Inf
4.273236,17,Inf
4.273236,23,Inf
4.273236,18,Inf
4.273236,20,Inf
4.273236,27,26
3.399401,29,19
3.399401,43,19
3.399401,23,22
3.399401,40,19
3.399401,31,29
3.399401,40,23
3.399401,43,24
3.399401,19,19
3.399401,17,Inf
3.399401,42,30
3.399401,21,Inf
3.399401,17,Inf
3.399401,28,Inf
3.399401,25,20
3.399401,39,22
3.399401,21,16
3.399401,34,Inf
3.399401,31,17
3.399401,25,Inf
3.399401,21,Inf
3.745813,23,17
3.745813,37,21
3.745813,24,21
3.745813,22,18
3.745813,29,Inf
3.745813,31,22
3.745813,29,19
3.745813,35,16
3.745813,28,17
3.745813,35,25
3.745813,24,20
3.745813,18,Inf
3.745813,40,20
3.745813,18,Inf
3.745813,16,Inf
3.745813,35,20
3.745813,21,21
3.745813,31,15
3.745813,40,18
3.268195,36,30
3.268195,38,19
3.268195,18,Inf
3.268195,21,16
3.268195,43,24
3.268195,30,13
3.268195,38,23
3.268195,45,17
3.268195,26,23
3.268195,29,26
3.268195,47,16
3.268195,30,18
3.268195,27,Inf
3.268195,40,26
3.268195,32,21
3.268195,25,Inf
3.268195,15,Inf
3.268195,29,24
3.268195,26,25
6.850792,31,27
6.850792,21,21
6.850792,27,23
6.850792,30,25
6.850792,19,Inf
6.850792,34,20
6.850792,41,22
6.850792,28,26
6.850792,37,18
6.850792,22,Inf
6.850792,19,Inf
6.850792,27,23
6.850792,29,24
6.850792,33,18
6.850792,24,23
6.850792,30,Inf
6.850792,25,25
6.850792,24,Inf
6.850792,22,Inf
6.850792,25,24
2.968675,27,21
2.968675,28,21
2.968675,25,24
2.968675,45,22
2.968675,22,Inf
2.968675,24,23
2.968675,22,20
2.968675,21,18
2.968675,29,25
2.968675,30,19
5.987533,30,25
5.987533,45,Inf
5.987533,42,17
5.987533,24,21
5.987533,22,Inf
5.987533,19,Inf
5.987533,16,Inf
5.987533,23,Inf
5.987533,16,Inf
5.987533,22,Inf
5.987533,25,23
5.987533,27,Inf
5.987533,21,Inf
5.987533,23,Inf
3.57123,39,26
3.57123,23,20
3.57123,22,15
3.57123,23,21
3.57123,25,15
3.57123,26,24
3.57123,24,Inf
2.987114,30,17
2.987114,22,21
2.987114,25,21
2.987114,28,26
2.987114,27,25
2.987114,28,17
2.987114,16,Inf
2.987114,17,Inf
2.987114,26,21
2.987114,20,18
2.987114,36,21
2.987114,26,20
2.987114,21,Inf
3.5472,30,18
3.5472,29,23
3.5472,40,22
3.5472,31,20
3.5472,23,21
3.5472,36,17
3.5472,27,22
3.5472,26,Inf
3.5472,28,24
3.5472,17,Inf
3.5472,26,Inf
3.5472,32,17
3.5472,32,21
3.5472,40,Inf
3.5472,27,21
2.078074,34,Inf
2.078074,39,27
2.078074,22,Inf
2.078074,20,Inf
2.078074,23,Inf
2.078074,25,24
2.078074,29,27
2.078074,18,Inf
2.078074,28,Inf
2.078074,31,Inf
2.078074,28,Inf
2.078074,28,Inf
2.078074,31,26
2.078074,32,19
2.078074,17,Inf
2.078074,32,Inf
2.078074,32,Inf
2.078074,28,26
2.078074,24,Inf
2.078074,20,Inf
2.078074,22,Inf
2.078074,22,Inf
2.078074,27,24
2.078074,28,14
3.650541,24,15
3.650541,16,Inf
3.650541,41,14
3.650541,38,21
3.650541,17,Inf
3.650541,45,16
3.650541,39,18
3.650541,18,Inf
3.650541,22,17
3.650541,20,16
3.650541,29,19
3.650541,27,19
3.650541,18,15
3.686748,36,26
3.686748,39,36
3.686748,34,22
3.686748,16,Inf
3.686748,31,14
3.686748,32,21
3.686748,34,30
3.686748,28,Inf
3.686748,33,24
3.686748,22,21
3.686748,19,Inf
3.686748,23,19
3.686748,22,Inf
3.686748,29,20
3.686748,26,14
3.686748,36,18
3.686748,26,22
3.686748,27,18
3.686748,46,15
3.686748,28,17
4.322043,30,16
4.322043,24,14
4.322043,30,17
4.322043,27,Inf
4.322043,34,21
4.322043,30,22
4.322043,25,16
4.322043,29,22
4.322043,30,18
4.322043,26,19
4.322043,32,17
4.322043,21,18
4.322043,28,27
4.322043,24,Inf
4.322043,24,21
4.322043,32,20
4.322043,32,19
4.322043,29,21
4.322043,28,22
5.062006,42,20
5.062006,26,24
5.062006,22,22
5.062006,31,25
5.062006,32,28
5.062006,35,32
5.062006,34,29
5.062006,31,21
5.062006,31,17
5.062006,31,19
5.062006,34,Inf
5.062006,25,Inf
5.062006,27,25
5.062006,25,22
5.062006,19,Inf
5.062006,27,Inf
5.062006,30,21
5.062006,34,24
5.062006,23,Inf
5.062006,34,27
5.062006,19,16
6.03202,34,21
6.03202,43,25
6.03202,44,20
6.03202,18,18
6.03202,30,17
6.03202,32,16
6.03202,38,Inf
6.03202,26,22
6.03202,22,Inf
6.03202,25,Inf
6.03202,20,Inf
6.03202,47,20
6.03202,25,23
6.03202,23,17
6.03202,37,23
6.03202,24,23
6.03202,45,17
6.03202,24,20
6.03202,30,27
1.567642,29,19
1.567642,41,15
1.567642,36,23
1.567642,27,25
1.567642,25,23
1.567642,22,14
1.567642,27,20
1.567642,45,23
1.567642,21,Inf
1.567642,30,15
1.567642,29,28
1.567642,24,Inf
1.567642,25,Inf
1.567642,44,21
1.567642,49,14
1.567642,42,Inf
1.567642,28,28
1.567642,27,Inf
1.567642,20,20
1.567642,36,22
1.567642,21,Inf
1.567642,23,22
1.567642,25,21
1.567642,20,Inf
4.895552,38,22
4.895552,37,21
4.895552,16,Inf
4.895552,25,20
4.895552,25,18
4.895552,27,15
4.895552,27,20
4.895552,24,23
4.895552,31,24
4.895552,27,21
4.895552,25,23
4.895552,20,19
4.895552,49,29
4.895552,16,Inf
7.156631,26,20
7.156631,18,Inf
7.156631,22,Inf
7.156631,24,22
7.156631,36,30
7.156631,28,16
7.156631,29,27
7.156631,17,Inf
7.156631,22,Inf
7.156631,34,23
7.156631,23,Inf
7.156631,27,Inf
7.156631,27,17
7.156631,22,Inf
7.156631,27,19
7.156631,23,20
7.156631,22,20
7.156631,20,Inf
7.156631,26,19
7.156631,21,19
7.156631,22,19
7.156631,35,Inf
7.156631,16,Inf
7.156631,26,Inf
7.156631,28,24
2.422243,29,Inf
2.422243,27,20
2.422243,18,Inf
2.422243,34,19
2.422243,24,Inf
2.422243,28,Inf
2.422243,26,Inf
2.422243,40,36
2.422243,49,23
2.422243,38,33
2.422243,40,20
2.422243,29,28
2.422243,28,Inf
2.422243,25,Inf
2.422243,21,14
2.422243,23,16
2.422243,32,20
2.422243,45,26
2.422243,19,Inf
2.422243,15,Inf
2.422243,37,18
2.422243,45,Inf
2.422243,19,Inf
2.422243,40,18
2.422243,23,Inf
2.422243,25,Inf
2.422243,23,Inf
2.422243,20,Inf
2.422243,23,20
2.422243,32,18
2.422243,38,20
2.422243,30,15
2.422243,42,28
2.422243,23,19
2.422243,47,Inf
2.422243,32,21
2.422243,44,19
3.391622,34,23
3.391622,19,Inf
3.391622,35,21
3.391622,40,18
3.391622,21,Inf
3.391622,24,Inf
3.391622,24,18
3.391622,43,17
3.391622,34,21
3.391622,23,17
3.391622,25,19
3.391622,23,17
3.391622,26,22
3.391622,35,16
3.391622,32,22
3.391622,26,Inf
3.391622,20,Inf
3.391622,35,19
3.391622,20,20
3.391622,33,23
3.391622,20,Inf
3.391622,29,28
3.391622,35,17
2.122312,33,14
2.122312,17,Inf
2.122312,23,Inf
2.122312,25,20
2.122312,28,19
2.122312,23,22
2.122312,27,21
2.122312,22,Inf
2.122312,18,Inf
2.122312,39,15
2.122312,34,17
2.122312,37,26
2.122312,15,Inf
2.122312,25,Inf
3.009455,33,19
3.009455,30,18
3.009455,38,21
3.009455,24,19
3.009455,25,19
3.009455,34,26
3.009455,35,18
3.009455,37,25
3.009455,38,22
3.009455,15,Inf
3.009455,26,22
3.009455,19,Inf
3.009455,23,21
3.009455,29,17
3.009455,27,17
3.009455,31,22
3.009455,32,16
3.009455,16,Inf
3.009455,24,Inf
3.009455,26,17
2.683737,32,22
2.683737,23,Inf
2.683737,19,Inf
2.683737,31,27
2.683737,23,Inf
2.683737,18,Inf
2.683737,34,25
2.683737,36,21
2.683737,17,Inf
2.683737,35,12
2.683737,45,21
2.683737,26,23
2.683737,15,Inf
2.683737,27,Inf
2.683737,20,18
2.683737,19,Inf
2.683737,23,Inf
2.683737,40,20
2.683737,19,Inf
2.683737,18,Inf
2.683737,48,23
2.683737,25,22
2.683737,28,23
2.683737,28,26
3.538111,20,Inf
3.538111,30,18
3.538111,28,13
3.538111,22,Inf
3.538111,26,22
3.538111,20,16
3.538111,29,17
3.538111,28,21
3.538111,40,21
3.538111,19,15
3.538111,17,Inf
3.538111,15,15
3.538111,18,17
3.538111,23,22
3.538111,27,26
3.538111,31,15
3.538111,35,21
3.538111,20,18
3.538111,19,18
3.538111,25,23
4.442049,22,Inf
4.442049,34,19
4.442049,15,Inf
4.442049,17,Inf
4.442049,33,15
4.442049,17,Inf
4.442049,30,17
4.442049,21,17
4.442049,25,22
4.442049,36,17
4.442049,19,Inf
4.442049,15,Inf
4.442049,31,20
4.442049,23,17
4.442049,28,13
4.442049,27,Inf
4.442049,20,Inf
4.442049,42,17
4.442049,25,Inf
4.442049,23,Inf
4.442049,15,Inf
4.442049,39,Inf
4.442049,21,16
4.442049,26,17
3.125551,29,25
3.125551,34,23
3.125551,21,Inf
3.125551,24,18
3.125551,31,20
3.125551,34,28
3.125551,23,18
3.125551,30,Inf
3.125551,48,21
3.125551,27,22
3.125551,17,Inf
3.125551,40,21
3.125551,16,Inf
3.125551,26,16
3.125551,32,21
3.125551,39,22
3.125551,17,Inf
3.125551,36,22
3.125551,30,21
3.125551,27,16
2.931357,29,25
2.931357,31,27
2.931357,45,23
2.931357,17,Inf
2.931357,26,Inf
2.931357,44,Inf
2.931357,26,Inf
2.931357,30,25
2.931357,18,Inf
2.931357,29,24
2.931357,18,Inf
2.931357,36,23
2.931357,30,29
2.931357,25,25
2.931357,36,Inf
2.352477,45,14
2.352477,34,27
2.352477,32,28
2.352477,22,19
2.352477,46,24
2.352477,39,35
2.352477,20,18
2.352477,23,Inf
2.352477,20,Inf
2.352477,25,Inf
2.352477,18,Inf
2.352477,38,20
2.352477,21,Inf
2.352477,42,27
2.352477,40,25
2.352477,25,Inf
0.412739,38,15
0.412739,22,21
0.412739,15,Inf
0.412739,42,18
0.412739,30,19
0.412739,30,18
0.412739,45,20
0.412739,45,18
0.412739,15,Inf
0.412739,37,17
0.412739,49,24
0.412739,22,21
0.412739,47,17
0.412739,30,18
0.412739,49,15
0.412739,42,19
0.412739,17,Inf
0.412739,46,19
0.871352,45,18
0.871352,15,Inf
0.871352,29,21
0.871352,44,23
0.871352,18,Inf
0.871352,37,18
0.871352,38,20
0.871352,27,19
0.871352,43,20
0.871352,44,18
0.871352,32,17
0.871352,41,21
0.871352,43,20
0.871352,22,21
0.871352,34,20
0.871352,48,21
0.871352,29,20
0.871352,38,17
0.871352,37,18
0.77422,34,21
0.77422,37,20
0.77422,19,Inf
0.77422,31,20
0.77422,29,21
0.77422,28,23
0.77422,35,31
0.77422,17,Inf
0.77422,20,Inf
0.77422,29,19
0.77422,18,Inf
0.77422,34,18
0.77422,16,Inf
0.77422,47,14
0.77422,40,19
0.77422,36,20
0.77422,15,Inf
0.77422,39,19
0.77422,18,Inf
0.77422,45,17
0.459336,26,19
0.459336,21,21
0.459336,42,25
0.459336,17,Inf
0.459336,40,17
0.459336,30,20
0.459336,40,19
0.459336,24,21
0.459336,24,Inf
0.459336,35,20
0.459336,16,Inf
0.459336,39,19
0.459336,30,16
0.459336,28,20
0.459336,24,22
0.459336,36,22
1.014103,48,15
1.014103,24,22
1.014103,22,21
1.014103,23,17
1.014103,30,20
1.014103,31,19
1.014103,38,17
1.014103,41,20
1.014103,28,27
1.014103,28,19
1.014103,19,Inf
1.014103,33,20
1.014103,48,16
1.014103,26,Inf
0.957648,43,18
0.957648,49,23
0.957648,38,19
0.957648,28,22
0.957648,31,Inf
0.957648,40,16
0.957648,28,21
0.957648,28,25
0.957648,45,20
0.957648,46,21
0.957648,47,20
0.957648,15,Inf
0.957648,27,19
0.957648,27,18
1.113868,36,23
1.113868,22,21
1.113868,26,19
1.113868,41,22
1.113868,40,23
1.113868,34,18
1.113868,22,Inf
1.113868,28,22
1.113868,25,16
1.113868,26,19
1.113868,33,21
1.113868,28,21
1.113868,26,17
1.113868,26,Inf
1.113868,27,19
1.015368,40,24
1.015368,23,22
1.015368,49,18
1.015368,43,32
1.015368,45,17
1.015368,15,Inf
1.015368,38,27
1.015368,29,23
1.015368,26,22
1.015368,16,Inf
1.015368,37,19
1.015368,17,Inf
1.015368,41,20
1.015368,47,26
1.015368,34,22
1.015368,34,23
1.015368,31,24
1.015368,39,19
0.299263,19,Inf
0.299263,38,28
0.299263,46,14
0.299263,42,20
0.299263,22,18
0.299263,40,25
0.299263,37,16
0.299263,36,18
0.299263,28,22
0.299263,36,22
0.299263,30,17
0.299263,29,18
0.299263,23,21
0.299263,24,16
0.299263,34,15
0.299263,18,Inf
0.331605,25,21
0.331605,45,20
0.331605,22,21
0.331605,20,17
0.331605,34,24
0.331605,32,21
0.331605,21,18
0.331605,35,20
0.331605,35,22
0.331605,19,Inf
0.331605,38,22
0.331605,31,20
0.331605,39,20
0.181808,28,18
0.181808,32,20
0.181808,37,14
0.181808,39,24
0.181808,46,23
0.181808,28,21
0.181808,27,23
0.181808,15,Inf
0.181808,18,Inf
0.181808,29,20
0.181808,34,26
0.181808,21,Inf
0.181808,28,19
0.181808,20,Inf
0.181808,21,Inf
0.181808,32,22
1.130213,35,17
1.130213,39,19
1.130213,37,18
1.130213,40,13
1.130213,29,16
1.130213,40,19
1.130213,41,20
1.130213,34,22
1.130213,25,15
1.130213,35,14
1.130213,20,Inf
1.130213,16,Inf
1.130213,24,Inf
1.130213,30,15
1.130213,44,20
1.130213,20,Inf
1.130213,25,18
1.130213,25,18
1.034123,36,17
1.034123,37,21
1.034123,23,17
1.034123,28,25
1.034123,21,17
1.034123,40,16
1.034123,28,17
1.034123,36,18
1.034123,37,17
1.034123,38,22
1.034123,18,Inf
1.034123,35,18
1.034123,17,Inf
1.034123,15,Inf
1.034123,33,18
1.034123,15,Inf
0.703477,16,Inf
0.703477,42,19
0.703477,16,Inf
0.703477,39,20
0.703477,23,19
0.703477,31,21
0.703477,44,24
0.703477,19,Inf
0.703477,48,20
0.703477,41,23
0.703477,45,22
0.703477,16,Inf
0.703477,16,Inf
0.703477,49,20
0.703477,35,Inf
0.703477,40,21
0.703477,31,21
0.703477,21,17
0.703477,35,19
0.703477,29,19
0.703477,49,19
0.703477,24,18
0.703477,46,19
0.638343,23,20
0.638343,38,20
0.638343,17,Inf
0.638343,26,20
0.638343,31,19
0.638343,47,26
0.638343,41,19
0.638343,24,22
0.638343,29,20
0.638343,18,Inf
0.638343,34,Inf
0.638343,47,21
0.638343,42,23
0.638343,15,Inf
0.317744,42,19
0.317744,27,24
0.317744,27,23
0.317744,38,19
0.317744,27,23
0.317744,17,Inf
0.317744,22,Inf
0.317744,36,17
0.317744,49,27
0.317744,19,18
0.317744,28,25
0.317744,28,21
0.317744,36,18
0.317744,17,Inf
0.317744,16,Inf
0.317744,23,Inf
0.317744,42,25
0.317744,23,18
0.741037,31,18
0.741037,26,25
0.741037,16,Inf
0.741037,34,20
0.741037,30,21
0.741037,26,18
0.741037,47,18
0.741037,38,20
0.741037,19,Inf
0.741037,34,23
0.741037,24,19
0.741037,49,21
0.741037,21,17
0.741037,42,21
0.741037,18,Inf
0.741037,26,23
0.741037,27,20
0.469681,29,18
0.469681,49,18
0.469681,17,Inf
0.469681,39,19
0.469681,17,Inf
0.469681,16,Inf
0.469681,40,19
0.469681,26,16
0.469681,24,23
0.469681,23,17
0.469681,28,20
0.469681,46,24
0.469681,44,18
0.469681,36,21
0.469681,36,18
0.469681,15,Inf
0.469681,22,21
0.469681,49,24
0.469681,34,20
0.469681,38,21
0.490283,47,19
0.490283,28,26
0.490283,35,19
0.490283,24,18
0.490283,17,Inf
0.490283,47,22
0.490283,19,Inf
0.490283,16,Inf
0.490283,30,19
0.490283,27,24
0.490283,46,18
0.490283,19,18
0.490283,31,15
0.490283,43,22
0.490283,32,17
0.490283,40,22
0.490283,34,19
0.490283,30,25
2.431626,37,24
2.431626,35,19
2.431626,45,17
2.431626,24,22
2.431626,37,20
2.431626,37,20
2.431626,16,Inf
2.431626,37,17
2.431626,42,17
2.431626,21,21
2.431626,16,Inf
2.431626,47,17
2.431626,19,Inf
2.431626,32,21
2.431626,30,23
2.431626,34,17
2.431626,32,16
2.431626,16,Inf
0.402181,33,21
0.402181,38,21
0.402181,18,Inf
0.402181,39,19
0.402181,47,18
0.402181,23,18
0.402181,32,19
0.402181,40,17
0.402181,16,Inf
0.402181,27,22
0.402181,29,21
0.402181,22,Inf
0.402181,25,22
0.402181,29,13
0.402181,38,21
0.402181,26,18
0.402181,40,11
0.402181,27,20
0.402181,30,20
1.758528,23,19
1.758528,21,Inf
1.758528,36,18
1.758528,30,15
1.758528,38,26
1.758528,22,18
1.758528,22,19
1.758528,18,Inf
0.640698,42,19
0.640698,32,19
0.640698,34,23
0.640698,46,21
0.640698,17,Inf
0.640698,36,22
0.640698,46,19
0.640698,23,21
0.640698,34,16
0.640698,18,Inf
0.640698,41,19
0.640698,17,Inf
0.640698,47,18
0.640698,46,24
0.640698,32,21
0.640698,25,15
0.872762,46,19
0.872762,37,19
0.872762,30,16
0.872762,26,16
0.872762,27,21
0.872762,47,20
0.872762,31,26
0.872762,15,Inf
0.872762,40,22
0.872762,42,17
0.872762,42,14
0.872762,19,17
0.872762,25,17
0.872762,46,15
0.872762,17,Inf
0.872762,32,23
0.872762,46,35
0.872762,27,20
0.872762,22,19
0.544758,28,18
0.544758,27,24
0.544758,28,Inf
0.544758,18,Inf
0.544758,20,Inf
0.544758,25,21
0.544758,37,Inf
0.544758,37,17
0.544758,20,Inf
0.544758,24,Inf
0.544758,35,19
0.544758,21,18
0.544758,23,Inf
0.544758,23,23
0.544758,32,19
0.544758,28,22
0.737912,29,Inf
0.737912,40,28
0.737912,39,Inf
0.737912,16,Inf
0.737912,23,21
0.737912,24,17
0.737912,18,Inf
0.737912,35,32
0.737912,34,20
0.737912,28,21
0.737912,25,18
0.737912,39,16
0.737912,31,21
0.737912,34,16
0.737912,29,19
0.737912,32,21
0.737912,30,Inf
0.737912,23,Inf
0.550378,46,20
0.550378,29,18
0.550378,19,Inf
0.550378,38,17
0.550378,44,17
0.550378,23,20
0.550378,48,26
0.550378,43,14
0.550378,46,27
0.550378,40,17
0.550378,34,22
0.550378,36,18
0.550378,40,25
0.550378,32,21
0.550378,25,18
0.550378,26,Inf
0.727918,25,Inf
0.727918,24,20
0.727918,38,14
0.727918,40,16
0.727918,37,23
0.727918,21,18
0.727918,21,20
0.727918,24,Inf
0.727918,23,Inf
0.727918,39,23
0.727918,37,20
0.727918,40,23
0.727918,29,21
0.727918,31,24
